WARD_NO,date,Temperature_Mean
169,7/1/2018,296.7329102
179,7/1/2018,296.7329102
149,7/1/2018,296.7502027
150,7/1/2018,296.7329102
82,7/1/2018,296.7329102
83,7/1/2018,296.7722439
84,7/1/2018,296.7657839
85,7/1/2018,296.7329102
174,7/1/2018,296.7329102
175,7/1/2018,296.7329102
186,7/1/2018,296.7329102
187,7/1/2018,296.7329102
188,7/1/2018,296.7329102
189,7/1/2018,296.7329102
190,7/1/2018,296.7329102
191,7/1/2018,296.7329102
193,7/1/2018,296.7329102
184,7/1/2018,296.7329102
185,7/1/2018,296.7329102
192,7/1/2018,296.7329102
194,7/1/2018,296.7329102
195,7/1/2018,296.7329102
196,7/1/2018,296.7329102
1,7/1/2018,296.6024475
52,7/1/2018,296.6024475
129,7/1/2018,296.8146046
170,7/1/2018,296.7329102
171,7/1/2018,296.7329102
183,7/1/2018,296.7329102
197,7/1/2018,296.7329102
177,7/1/2018,296.7329102
172,7/1/2018,296.7329102
26,7/1/2018,296.6024475
25,7/1/2018,296.6024475
86,7/1/2018,296.7329102
198,7/1/2018,296.8332208
24,7/1/2018,296.6024475
27,7/1/2018,296.6024475
28,7/1/2018,296.6024475
29,7/1/2018,296.6024475
30,7/1/2018,296.6024475
49,7/1/2018,296.6024475
59,7/1/2018,296.670539
113,7/1/2018,296.7329102
50,7/1/2018,296.6703792
57,7/1/2018,296.7329102
58,7/1/2018,296.7329102
79,7/1/2018,296.7329102
80,7/1/2018,296.7329102
88,7/1/2018,296.7329102
110,7/1/2018,296.7329102
62,7/1/2018,296.6024475
63,7/1/2018,296.7110714
90,7/1/2018,296.7329102
91,7/1/2018,296.7329102
92,7/1/2018,296.7329102
93,7/1/2018,296.7329102
111,7/1/2018,296.7329102
112,7/1/2018,296.7329102
114,7/1/2018,296.7329102
115,7/1/2018,296.7329102
116,7/1/2018,296.7329102
117,7/1/2018,296.7329102
89,7/1/2018,296.7329102
109,7/1/2018,296.7329102
120,7/1/2018,296.7329102
121,7/1/2018,296.7329102
77,7/1/2018,296.7218112
94,7/1/2018,296.7329102
95,7/1/2018,296.7329102
96,7/1/2018,296.7329102
100,7/1/2018,296.7329102
101,7/1/2018,296.7329102
107,7/1/2018,296.7329102
108,7/1/2018,296.7329102
97,7/1/2018,296.7329102
98,7/1/2018,296.7329102
99,7/1/2018,296.7329102
103,7/1/2018,296.7329102
104,7/1/2018,296.7329102
105,7/1/2018,296.7329102
106,7/1/2018,296.7329102
125,7/1/2018,296.7329102
126,7/1/2018,296.7329102
127,7/1/2018,296.7329102
128,7/1/2018,296.7329102
131,7/1/2018,296.7329102
122,7/1/2018,296.7329102
123,7/1/2018,296.7329102
124,7/1/2018,296.7329102
132,7/1/2018,296.7329102
133,7/1/2018,296.7329102
134,7/1/2018,296.7329102
157,7/1/2018,296.7329102
158,7/1/2018,296.7329102
135,7/1/2018,296.7329102
136,7/1/2018,296.7329102
137,7/1/2018,296.7329102
138,7/1/2018,296.7329102
139,7/1/2018,296.7329102
140,7/1/2018,296.7329102
141,7/1/2018,296.7329102
118,7/1/2018,296.7329102
119,7/1/2018,296.7329102
142,7/1/2018,296.7329102
143,7/1/2018,296.7329102
144,7/1/2018,296.7329102
145,7/1/2018,296.7329102
153,7/1/2018,296.7329102
155,7/1/2018,296.7329102
156,7/1/2018,296.7329102
154,7/1/2018,296.7329102
162,7/1/2018,296.7329102
163,7/1/2018,296.7329102
164,7/1/2018,296.7329102
161,7/1/2018,296.7329102
165,7/1/2018,296.7329102
166,7/1/2018,296.7329102
167,7/1/2018,296.7329102
180,7/1/2018,296.7329102
181,7/1/2018,296.7329102
182,7/1/2018,296.7329102
146,7/1/2018,296.7329102
147,7/1/2018,296.7329102
148,7/1/2018,296.7329102
151,7/1/2018,296.7329102
152,7/1/2018,296.7329102
178,7/1/2018,296.7329102
173,7/1/2018,296.7329102
176,7/1/2018,296.7329102
2,10/1/2018,295.9003296
3,10/1/2018,295.9003296
4,10/1/2018,295.9003296
51,10/1/2018,295.9102535
53,10/1/2018,295.9015472
54,10/1/2018,295.9539355
55,10/1/2018,295.9855196
56,10/1/2018,296.1336897
81,10/1/2018,296.1417847
87,10/1/2018,296.1417847
10,10/1/2018,295.9003296
11,10/1/2018,295.9003296
5,10/1/2018,295.9003296
6,10/1/2018,295.9003296
7,10/1/2018,295.9003296
8,10/1/2018,295.9003296
9,10/1/2018,295.9003296
130,10/1/2018,296.4572023
159,10/1/2018,296.4572144
40,10/1/2018,296.2810597
72,10/1/2018,296.4520522
16,10/1/2018,295.9003296
160,10/1/2018,296.1417847
17,10/1/2018,295.9003296
37,10/1/2018,295.9003296
38,10/1/2018,295.9003296
42,10/1/2018,295.9003296
69,10/1/2018,295.9005177
73,10/1/2018,296.132004
12,10/1/2018,295.9020297
13,10/1/2018,295.9003296
14,10/1/2018,296.0803474
15,10/1/2018,295.9003296
39,10/1/2018,295.9786488
41,10/1/2018,295.9493604
70,10/1/2018,295.9250211
71,10/1/2018,296.1057787
102,10/1/2018,296.1417847
43,10/1/2018,295.9003296
44,10/1/2018,295.9003296
67,10/1/2018,295.9404233
68,10/1/2018,295.9003296
74,10/1/2018,296.1417847
75,10/1/2018,296.0232362
35,10/1/2018,295.9172163
36,10/1/2018,295.9003296
45,10/1/2018,295.9003296
64,10/1/2018,295.9617019
65,10/1/2018,295.9572388
66,10/1/2018,295.9003296
76,10/1/2018,296.0998414
18,10/1/2018,295.9003296
19,10/1/2018,295.9003296
20,10/1/2018,295.9003296
21,10/1/2018,295.9003296
22,10/1/2018,295.9003296
33,10/1/2018,295.9003296
34,10/1/2018,295.9003296
46,10/1/2018,295.9003296
31,10/1/2018,295.9003296
32,10/1/2018,295.9003296
47,10/1/2018,295.9003296
48,10/1/2018,295.9003296
60,10/1/2018,295.9003296
61,10/1/2018,295.917715
78,10/1/2018,296.1144823
23,10/1/2018,295.9003296
168,10/1/2018,296.1417847
169,10/1/2018,296.1417847
179,10/1/2018,296.1417847
149,10/1/2018,296.0952065
150,10/1/2018,296.1417847
82,10/1/2018,296.1417847
83,10/1/2018,295.9888229
84,10/1/2018,296.053238
85,10/1/2018,296.1417847
174,10/1/2018,296.1417847
175,10/1/2018,296.1417847
186,10/1/2018,296.1417847
187,10/1/2018,296.1417847
188,10/1/2018,296.1417847
189,10/1/2018,296.1417847
190,10/1/2018,296.1417847
191,10/1/2018,296.1417847
193,10/1/2018,296.1417847
184,10/1/2018,296.1417847
185,10/1/2018,296.1417847
192,10/1/2018,296.1417847
194,10/1/2018,296.1417847
195,10/1/2018,296.1417847
196,10/1/2018,296.1417847
1,10/1/2018,295.9003296
52,10/1/2018,295.9003296
129,10/1/2018,296.2576614
170,10/1/2018,296.1417847
171,10/1/2018,296.1417847
183,10/1/2018,296.1417847
197,10/1/2018,296.1417847
177,10/1/2018,296.1417847
172,10/1/2018,296.1417847
26,10/1/2018,295.9003296
25,10/1/2018,295.9003296
86,10/1/2018,296.1417847
198,10/1/2018,296.2840669
24,10/1/2018,295.9003296
27,10/1/2018,295.9003296
28,10/1/2018,295.9003296
29,10/1/2018,295.9003296
30,10/1/2018,295.9003296
49,10/1/2018,295.9003296
59,10/1/2018,296.0263506
113,10/1/2018,296.1417847
50,10/1/2018,296.0260549
57,10/1/2018,296.1417847
58,10/1/2018,296.1417847
79,10/1/2018,296.1417847
80,10/1/2018,296.1417847
88,10/1/2018,296.1417847
110,10/1/2018,296.1417847
62,10/1/2018,295.9003296
63,10/1/2018,296.1013663
90,10/1/2018,296.1417847
91,10/1/2018,296.1417847
92,10/1/2018,296.1417847
93,10/1/2018,296.1417847
111,10/1/2018,296.1417847
112,10/1/2018,296.1417847
114,10/1/2018,296.1417847
115,10/1/2018,296.1417847
116,10/1/2018,296.1417847
117,10/1/2018,296.1417847
89,10/1/2018,296.1417847
109,10/1/2018,296.1417847
120,10/1/2018,296.1417847
121,10/1/2018,296.1417847
77,10/1/2018,296.1212431
94,10/1/2018,296.1417847
95,10/1/2018,296.1417847
96,10/1/2018,296.1417847
100,10/1/2018,296.1417847
101,10/1/2018,296.1417847
107,10/1/2018,296.1417847
108,10/1/2018,296.1417847
97,10/1/2018,296.1417847
98,10/1/2018,296.1417847
99,10/1/2018,296.1417847
103,10/1/2018,296.1417847
104,10/1/2018,296.1417847
105,10/1/2018,296.1417847
106,10/1/2018,296.1417847
125,10/1/2018,296.1417847
126,10/1/2018,296.1417847
127,10/1/2018,296.1417847
128,10/1/2018,296.1417847
131,10/1/2018,296.1417847
122,10/1/2018,296.1417847
123,10/1/2018,296.1417847
124,10/1/2018,296.1417847
132,10/1/2018,296.1417847
133,10/1/2018,296.1417847
134,10/1/2018,296.1417847
157,10/1/2018,296.1417847
158,10/1/2018,296.1417847
135,10/1/2018,296.1417847
136,10/1/2018,296.1417847
137,10/1/2018,296.1417847
138,10/1/2018,296.1417847
139,10/1/2018,296.1417847
140,10/1/2018,296.1417847
141,10/1/2018,296.1417847
118,10/1/2018,296.1417847
119,10/1/2018,296.1417847
142,10/1/2018,296.1417847
143,10/1/2018,296.1417847
144,10/1/2018,296.1417847
145,10/1/2018,296.1417847
153,10/1/2018,296.1417847
155,10/1/2018,296.1417847
156,10/1/2018,296.1417847
154,10/1/2018,296.1417847
162,10/1/2018,296.1417847
163,10/1/2018,296.1417847
164,10/1/2018,296.1417847
161,10/1/2018,296.1417847
165,10/1/2018,296.1417847
166,10/1/2018,296.1417847
167,10/1/2018,296.1417847
180,10/1/2018,296.1417847
181,10/1/2018,296.1417847
182,10/1/2018,296.1417847
146,10/1/2018,296.1417847
147,10/1/2018,296.1417847
148,10/1/2018,296.1417847
151,10/1/2018,296.1417847
152,10/1/2018,296.1417847
178,10/1/2018,296.1417847
173,10/1/2018,296.1417847
176,10/1/2018,296.1417847
2,1/1/2019,297.3858032
3,1/1/2019,297.3858032
4,1/1/2019,297.3858032
51,1/1/2019,297.3889929
53,1/1/2019,297.3861946
54,1/1/2019,297.3974439
55,1/1/2019,297.4131842
56,1/1/2019,297.4608076
81,1/1/2019,297.4634094
87,1/1/2019,297.4634094
10,1/1/2019,297.3858032
11,1/1/2019,297.3858032
5,1/1/2019,297.3858032
6,1/1/2019,297.3858032
7,1/1/2019,297.3858032
8,1/1/2019,297.3858032
9,1/1/2019,297.3858032
130,1/1/2019,297.5688436
159,1/1/2019,297.5688477
40,1/1/2019,297.575399
72,1/1/2019,297.5688583
16,1/1/2019,297.3858032
160,1/1/2019,297.4634094
17,1/1/2019,297.3858032
37,1/1/2019,297.3858032
38,1/1/2019,297.3858032
42,1/1/2019,297.3858032
69,1/1/2019,297.3858637
73,1/1/2019,297.4602658
12,1/1/2019,297.3867271
13,1/1/2019,297.3858032
14,1/1/2019,297.4836319
15,1/1/2019,297.3858032
39,1/1/2019,297.4283649
41,1/1/2019,297.4124485
70,1/1/2019,297.3937393
71,1/1/2019,297.4757815
102,1/1/2019,297.4634094
43,1/1/2019,297.3858032
44,1/1/2019,297.3858032
67,1/1/2019,297.3986898
68,1/1/2019,297.3858032
74,1/1/2019,297.4634094
75,1/1/2019,297.4253067
35,1/1/2019,297.3912308
36,1/1/2019,297.3858032
45,1/1/2019,297.3858032
64,1/1/2019,297.4055289
65,1/1/2019,297.4040944
66,1/1/2019,297.3858032
76,1/1/2019,297.4499284
18,1/1/2019,297.3858032
19,1/1/2019,297.3858032
20,1/1/2019,297.3858032
21,1/1/2019,297.3858032
22,1/1/2019,297.3858032
33,1/1/2019,297.3858032
34,1/1/2019,297.3858032
46,1/1/2019,297.3858032
31,1/1/2019,297.3858032
32,1/1/2019,297.3858032
47,1/1/2019,297.3858032
48,1/1/2019,297.3858032
60,1/1/2019,297.3858032
61,1/1/2019,297.3913911
78,1/1/2019,297.4546342
23,1/1/2019,297.3858032
168,1/1/2019,297.4634094
169,1/1/2019,297.4634094
179,1/1/2019,297.4634094
149,1/1/2019,297.4210907
150,1/1/2019,297.4634094
82,1/1/2019,297.4634094
83,1/1/2019,297.3352219
84,1/1/2019,297.3829601
85,1/1/2019,297.4634094
174,1/1/2019,297.4634094
175,1/1/2019,297.4634094
186,1/1/2019,297.4634094
187,1/1/2019,297.4634094
188,1/1/2019,297.4634094
189,1/1/2019,297.4634094
190,1/1/2019,297.4634094
191,1/1/2019,297.4634094
193,1/1/2019,297.4634094
184,1/1/2019,297.4634094
185,1/1/2019,297.4634094
192,1/1/2019,297.4634094
194,1/1/2019,297.4634094
195,1/1/2019,297.4634094
196,1/1/2019,297.4634094
1,1/1/2019,297.3858032
52,1/1/2019,297.3858032
129,1/1/2019,297.5021434
170,1/1/2019,297.4634094
171,1/1/2019,297.4634094
183,1/1/2019,297.4634094
197,1/1/2019,297.4634094
177,1/1/2019,297.4634094
172,1/1/2019,297.4634094
26,1/1/2019,297.3858032
25,1/1/2019,297.3858032
86,1/1/2019,297.4634094
198,1/1/2019,297.5109699
24,1/1/2019,297.3858032
27,1/1/2019,297.3858032
28,1/1/2019,297.3858032
29,1/1/2019,297.3858032
30,1/1/2019,297.3858032
49,1/1/2019,297.3858032
59,1/1/2019,297.4263077
113,1/1/2019,297.4634094
50,1/1/2019,297.4262127
57,1/1/2019,297.4634094
58,1/1/2019,297.4634094
79,1/1/2019,297.4634094
80,1/1/2019,297.4634094
88,1/1/2019,297.4634094
110,1/1/2019,297.4634094
62,1/1/2019,297.3858032
63,1/1/2019,297.4504185
90,1/1/2019,297.4634094
91,1/1/2019,297.4634094
92,1/1/2019,297.4634094
93,1/1/2019,297.4634094
111,1/1/2019,297.4634094
112,1/1/2019,297.4634094
114,1/1/2019,297.4634094
115,1/1/2019,297.4634094
116,1/1/2019,297.4634094
117,1/1/2019,297.4634094
89,1/1/2019,297.4634094
109,1/1/2019,297.4634094
120,1/1/2019,297.4634094
121,1/1/2019,297.4634094
77,1/1/2019,297.4568072
94,1/1/2019,297.4634094
95,1/1/2019,297.4634094
96,1/1/2019,297.4634094
100,1/1/2019,297.4634094
101,1/1/2019,297.4634094
107,1/1/2019,297.4634094
108,1/1/2019,297.4634094
97,1/1/2019,297.4634094
98,1/1/2019,297.4634094
99,1/1/2019,297.4634094
103,1/1/2019,297.4634094
104,1/1/2019,297.4634094
105,1/1/2019,297.4634094
106,1/1/2019,297.4634094
125,1/1/2019,297.4634094
126,1/1/2019,297.4634094
127,1/1/2019,297.4634094
128,1/1/2019,297.4634094
131,1/1/2019,297.4634094
122,1/1/2019,297.4634094
123,1/1/2019,297.4634094
124,1/1/2019,297.4634094
132,1/1/2019,297.4634094
133,1/1/2019,297.4634094
134,1/1/2019,297.4634094
157,1/1/2019,297.4634094
158,1/1/2019,297.4634094
135,1/1/2019,297.4634094
136,1/1/2019,297.4634094
137,1/1/2019,297.4634094
138,1/1/2019,297.4634094
139,1/1/2019,297.4634094
140,1/1/2019,297.4634094
141,1/1/2019,297.4634094
118,1/1/2019,297.4634094
119,1/1/2019,297.4634094
142,1/1/2019,297.4634094
143,1/1/2019,297.4634094
144,1/1/2019,297.4634094
145,1/1/2019,297.4634094
153,1/1/2019,297.4634094
155,1/1/2019,297.4634094
156,1/1/2019,297.4634094
154,1/1/2019,297.4634094
162,1/1/2019,297.4634094
163,1/1/2019,297.4634094
164,1/1/2019,297.4634094
161,1/1/2019,297.4634094
165,1/1/2019,297.4634094
166,1/1/2019,297.4634094
167,1/1/2019,297.4634094
180,1/1/2019,297.4634094
181,1/1/2019,297.4634094
182,1/1/2019,297.4634094
146,1/1/2019,297.4634094
147,1/1/2019,297.4634094
148,1/1/2019,297.4634094
151,1/1/2019,297.4634094
152,1/1/2019,297.4634094
178,1/1/2019,297.4634094
173,1/1/2019,297.4634094
176,1/1/2019,297.4634094
2,4/1/2019,300.390564
3,4/1/2019,300.390564
4,4/1/2019,300.390564
51,4/1/2019,300.3825704
53,4/1/2019,300.3895832
54,4/1/2019,300.3492592
55,4/1/2019,300.3219447
56,4/1/2019,300.2025958
81,4/1/2019,300.1960754
87,4/1/2019,300.1960754
10,4/1/2019,300.390564
11,4/1/2019,300.390564
5,4/1/2019,300.390564
6,4/1/2019,300.390564
7,4/1/2019,300.390564
8,4/1/2019,300.390564
9,4/1/2019,300.390564
130,4/1/2019,300.3207655
159,4/1/2019,300.3207703
40,4/1/2019,300.5791687
72,4/1/2019,300.3274336
16,4/1/2019,300.390564
160,4/1/2019,300.1960754
17,4/1/2019,300.390564
37,4/1/2019,300.390564
38,4/1/2019,300.390564
42,4/1/2019,300.390564
69,4/1/2019,300.3904124
73,4/1/2019,300.2039536
12,4/1/2019,300.3916895
13,4/1/2019,300.390564
14,4/1/2019,300.5097461
15,4/1/2019,300.390564
39,4/1/2019,300.4424158
41,4/1/2019,300.4230252
70,4/1/2019,300.3706753
71,4/1/2019,300.3971115
102,4/1/2019,300.1960754
43,4/1/2019,300.390564
44,4/1/2019,300.390564
67,4/1/2019,300.3582691
68,4/1/2019,300.390564
74,4/1/2019,300.1960754
75,4/1/2019,300.2915645
35,4/1/2019,300.376962
36,4/1/2019,300.390564
45,4/1/2019,300.390564
64,4/1/2019,300.3411294
65,4/1/2019,300.3447244
66,4/1/2019,300.390564
76,4/1/2019,300.2298602
18,4/1/2019,300.390564
19,4/1/2019,300.390564
20,4/1/2019,300.390564
21,4/1/2019,300.390564
22,4/1/2019,300.390564
33,4/1/2019,300.390564
34,4/1/2019,300.390564
46,4/1/2019,300.390564
31,4/1/2019,300.390564
32,4/1/2019,300.390564
47,4/1/2019,300.390564
48,4/1/2019,300.390564
60,4/1/2019,300.390564
61,4/1/2019,300.3765603
78,4/1/2019,300.2180671
23,4/1/2019,300.390564
168,4/1/2019,300.1960754
169,4/1/2019,300.1960754
179,4/1/2019,300.1960754
149,4/1/2019,300.2006816
150,4/1/2019,300.1960754
82,4/1/2019,300.1960754
83,4/1/2019,300.24104
84,4/1/2019,300.2048319
85,4/1/2019,300.1960754
174,4/1/2019,300.1960754
175,4/1/2019,300.1960754
186,4/1/2019,300.1960754
187,4/1/2019,300.1960754
188,4/1/2019,300.1960754
189,4/1/2019,300.1960754
190,4/1/2019,300.1960754
191,4/1/2019,300.1960754
193,4/1/2019,300.1960754
184,4/1/2019,300.1960754
185,4/1/2019,300.1960754
192,4/1/2019,300.1960754
194,4/1/2019,300.1960754
195,4/1/2019,300.1960754
196,4/1/2019,300.1960754
1,4/1/2019,300.390564
52,4/1/2019,300.390564
129,4/1/2019,300.2418835
170,4/1/2019,300.1960754
171,4/1/2019,300.1960754
183,4/1/2019,300.1960754
197,4/1/2019,300.1960754
177,4/1/2019,300.1960754
172,4/1/2019,300.1960754
26,4/1/2019,300.390564
25,4/1/2019,300.390564
86,4/1/2019,300.1960754
198,4/1/2019,300.2523221
24,4/1/2019,300.390564
27,4/1/2019,300.390564
28,4/1/2019,300.390564
29,4/1/2019,300.390564
30,4/1/2019,300.390564
49,4/1/2019,300.390564
59,4/1/2019,300.2890559
113,4/1/2019,300.1960754
50,4/1/2019,300.2892941
57,4/1/2019,300.1960754
58,4/1/2019,300.1960754
79,4/1/2019,300.1960754
80,4/1/2019,300.1960754
88,4/1/2019,300.1960754
110,4/1/2019,300.1960754
62,4/1/2019,300.390564
63,4/1/2019,300.2286318
90,4/1/2019,300.1960754
91,4/1/2019,300.1960754
92,4/1/2019,300.1960754
93,4/1/2019,300.1960754
111,4/1/2019,300.1960754
112,4/1/2019,300.1960754
114,4/1/2019,300.1960754
115,4/1/2019,300.1960754
116,4/1/2019,300.1960754
117,4/1/2019,300.1960754
89,4/1/2019,300.1960754
109,4/1/2019,300.1960754
120,4/1/2019,300.1960754
121,4/1/2019,300.1960754
77,4/1/2019,300.2126213
94,4/1/2019,300.1960754
95,4/1/2019,300.1960754
96,4/1/2019,300.1960754
100,4/1/2019,300.1960754
101,4/1/2019,300.1960754
107,4/1/2019,300.1960754
108,4/1/2019,300.1960754
97,4/1/2019,300.1960754
98,4/1/2019,300.1960754
99,4/1/2019,300.1960754
103,4/1/2019,300.1960754
104,4/1/2019,300.1960754
105,4/1/2019,300.1960754
106,4/1/2019,300.1960754
125,4/1/2019,300.1960754
126,4/1/2019,300.1960754
127,4/1/2019,300.1960754
128,4/1/2019,300.1960754
131,4/1/2019,300.1960754
122,4/1/2019,300.1960754
123,4/1/2019,300.1960754
124,4/1/2019,300.1960754
132,4/1/2019,300.1960754
133,4/1/2019,300.1960754
134,4/1/2019,300.1960754
157,4/1/2019,300.1960754
158,4/1/2019,300.1960754
135,4/1/2019,300.1960754
136,4/1/2019,300.1960754
137,4/1/2019,300.1960754
138,4/1/2019,300.1960754
139,4/1/2019,300.1960754
140,4/1/2019,300.1960754
141,4/1/2019,300.1960754
118,4/1/2019,300.1960754
119,4/1/2019,300.1960754
142,4/1/2019,300.1960754
143,4/1/2019,300.1960754
144,4/1/2019,300.1960754
145,4/1/2019,300.1960754
153,4/1/2019,300.1960754
155,4/1/2019,300.1960754
156,4/1/2019,300.1960754
154,4/1/2019,300.1960754
162,4/1/2019,300.1960754
163,4/1/2019,300.1960754
164,4/1/2019,300.1960754
161,4/1/2019,300.1960754
165,4/1/2019,300.1960754
166,4/1/2019,300.1960754
167,4/1/2019,300.1960754
180,4/1/2019,300.1960754
181,4/1/2019,300.1960754
182,4/1/2019,300.1960754
146,4/1/2019,300.1960754
147,4/1/2019,300.1960754
148,4/1/2019,300.1960754
151,4/1/2019,300.1960754
152,4/1/2019,300.1960754
178,4/1/2019,300.1960754
173,4/1/2019,300.1960754
176,4/1/2019,300.1960754
2,7/1/2019,296.9989624
3,7/1/2019,296.9989624
4,7/1/2019,296.9989624
51,7/1/2019,297.0043007
53,7/1/2019,296.9996174
54,7/1/2019,297.0371925
55,7/1/2019,297.0447876
56,7/1/2019,297.1244908
81,7/1/2019,297.1288452
87,7/1/2019,297.1288452
10,7/1/2019,296.9989624
11,7/1/2019,296.9989624
5,7/1/2019,296.9989624
6,7/1/2019,296.9989624
7,7/1/2019,296.9989624
8,7/1/2019,296.9989624
9,7/1/2019,296.9989624
130,7/1/2019,297.3621432
159,7/1/2019,297.3621521
40,7/1/2019,297.2740617
72,7/1/2019,297.3594537
16,7/1/2019,296.9989624
160,7/1/2019,297.1288452
17,7/1/2019,296.9989624
37,7/1/2019,296.9989624
38,7/1/2019,296.9989624
42,7/1/2019,296.9989624
69,7/1/2019,296.9990636
73,7/1/2019,297.123584
12,7/1/2019,297.0002229
13,7/1/2019,296.9989624
14,7/1/2019,297.1324377
15,7/1/2019,296.9989624
39,7/1/2019,297.0570326
41,7/1/2019,297.0353166
70,7/1/2019,297.0122444
71,7/1/2019,297.1337711
102,7/1/2019,297.1288452
43,7/1/2019,296.9989624
44,7/1/2019,296.9989624
67,7/1/2019,297.0205295
68,7/1/2019,296.9989624
74,7/1/2019,297.1288452
75,7/1/2019,297.065076
35,7/1/2019,297.008046
36,7/1/2019,296.9989624
45,7/1/2019,296.9989624
64,7/1/2019,297.0319756
65,7/1/2019,297.0295748
66,7/1/2019,296.9989624
76,7/1/2019,297.1062832
18,7/1/2019,296.9989624
19,7/1/2019,296.9989624
20,7/1/2019,296.9989624
21,7/1/2019,296.9989624
22,7/1/2019,296.9989624
33,7/1/2019,296.9989624
34,7/1/2019,296.9989624
46,7/1/2019,296.9989624
31,7/1/2019,296.9989624
32,7/1/2019,296.9989624
47,7/1/2019,296.9989624
48,7/1/2019,296.9989624
60,7/1/2019,296.9989624
61,7/1/2019,297.0083143
78,7/1/2019,297.1141588
23,7/1/2019,296.9989624
168,7/1/2019,297.1288452
169,7/1/2019,297.1288452
179,7/1/2019,297.1288452
149,7/1/2019,297.1409302
150,7/1/2019,297.1288452
82,7/1/2019,297.1288452
83,7/1/2019,297.1574209
84,7/1/2019,297.1518192
85,7/1/2019,297.1288452
174,7/1/2019,297.1288452
175,7/1/2019,297.1288452
186,7/1/2019,297.1288452
187,7/1/2019,297.1288452
188,7/1/2019,297.1288452
189,7/1/2019,297.1288452
190,7/1/2019,297.1288452
191,7/1/2019,297.1288452
193,7/1/2019,297.1288452
184,7/1/2019,297.1288452
185,7/1/2019,297.1288452
192,7/1/2019,297.1288452
194,7/1/2019,297.1288452
195,7/1/2019,297.1288452
196,7/1/2019,297.1288452
1,7/1/2019,296.9989624
52,7/1/2019,296.9989624
129,7/1/2019,297.2145532
170,7/1/2019,297.1288452
171,7/1/2019,297.1288452
183,7/1/2019,297.1288452
197,7/1/2019,297.1288452
177,7/1/2019,297.1288452
