DISPLAY_NA,WARD_NAME,WARD_NO,date,mean
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,7/1/2011,15219.75616
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,7/1/2011,15247.73144
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,7/1/2011,15197.76873
"1188, Sir M Vishweshwaraiah Layout 6th Block, Vishveshwaraya Nagar, Bengaluru",Ullalu,130,7/1/2011,15150.74848
"3rd Cross Road, Stage II, Kengeri Satellite Town, Bengaluru",Kengeri,159,7/1/2011,15171.81506
"0 Thigalarapalya Main Road, Peenya 2nd Stage, Vaddarapalya, Ragavendra Industrial Estate, Karihobanahalli",Dodda Bidarakallu,40,7/1/2011,15195.32565
"Magadi Main Road, BEL Layout, 1st Stage, Bharat Nagar, Bengaluru",Herohalli,72,7/1/2011,15206.00249
"Tata Aquila Heights, HMT Estate, Jalahalli, Bengaluru",Jalahalli,16,7/1/2011,15240.45535
"300 43rd Main Road, Jawaregowda Nagar, Javarandoddi, RR Nagar, Bengaluru",Rajarajeshwari Nagar,160,7/1/2011,15189.14103
"0 7th D Main Road, Bandappa Garden, Mathikere, Bengaluru",J P Park,17,7/1/2011,15303.17887
"0 4th Cross Road, H Gurumurthy ReddyColony, Yeshwanthpur, Bengaluru",Yeshwanthpura,37,7/1/2011,15339.88158
"700 Ashwath Katte Road, Yeshwanthpur Suburb II Stage, Peenya, Peenya, Bengaluru",HMT Ward,38,7/1/2011,15344.3079
"Ramanjaneya Temple Road, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru",Lakshmi Devi Nagar,42,7/1/2011,15345.87545
"0 17th Main Road, Narasimhaswamy Nagar, Laggere, Bengaluru",Laggere,69,7/1/2011,15336.47747
"Service Road, Papreddy Palya, 2nd Stage, Nagarbhavi, Bengaluru",Kottegepalya,73,7/1/2011,15300.84752
"Kammagondana Halli Road, Srikrupa Layout, Abbigere, Abbigere, Bengaluru",Shettihalli,12,7/1/2011,15211.32639
"3rd Main, Shetty Halli, Jalahalli West, Bengaluru",Mallasandra,13,7/1/2011,15299.46356
"Manjunath Nagar Main Road, Vijayalakshmi Layout, Manjunatha Nagar, Bagalakunte, Bengaluru",Bagalakunte,14,7/1/2011,15264.73524
"0 1st Cross Road, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru",T Dasarahalli,15,7/1/2011,15337.49936
"Andrahalli Main Road, Vidya Nagar, Peenya, Bengaluru",Chokkasandra,39,7/1/2011,15284.71217
"400 12th Cross Road, Peenya Industrial Area Phase IV, Peenya, Bengaluru",Peenya Industrial Area,41,7/1/2011,15319.75839
"2nd Main Road, Rajagopala Nagar, Peenya, Bengaluru",Rajagopal Nagar,70,7/1/2011,15369.8615
"6th Cross Road, Lakshman Nagar, State Bank of India Colony, Bengaluru",Hegganahalli,71,7/1/2011,15315.97152
"Sai Residency, Sannakki Bayalu, Vrishabha Nagar, Kamaksipalya, Bengaluru",Vrisabhavathi Nagar,102,7/1/2011,15325.309
"0 5th Cross Road, Panchadeep Colony, Nandini Layout, Bengaluru",Nandini Layout,43,7/1/2011,15338.06336
"500 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru",Marappana Palya,44,7/1/2011,15370.51824
"Samartha Infosolutions, 3rd Main Road, West of Chord Road 2nd Stage, Nagapura, Bengaluru",Nagapura,67,7/1/2011,15329.02934
"0 8th Cross Road, Satyanarayana Layout, Maruthi Nagar, Bengaluru",Mahalakshimpuram,68,7/1/2011,15338.5027
"Olety Heritage, 15th Main Road, Maruthi Nagar, Basaweshwara Nagar, Bengaluru",Shakthi Ganapathi Nagar,74,7/1/2011,15349.2859
"100 18th Main Road, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru",Shankar Matt,75,7/1/2011,15338.01664
"94, RMV 2nd Stage, Ashwath Nagar, Armane Nagar, Bengaluru",Aramane Nagara,35,7/1/2011,15248.57196
"500 MD Rajsikhar Road, Gokula Extension, Mathikere Extension, Mathikere, Bengaluru",Mattikere,36,7/1/2011,15329.24665
"18, Malleshwaram West, Bengaluru",Malleswaram,45,7/1/2011,15311.64208
"0 DB Street, M V Block, Guttahalli, Bengaluru",Rajamahal Guttahalli,64,7/1/2011,15287.94821
"49, Malleshwaram West, Bengaluru",Kadu Malleshwar Ward,65,7/1/2011,15323.42426
"2500 1st Main Road, E block, 2nd Stage, Rajaji Nagar, Bengaluru",Subramanya Nagar,66,7/1/2011,15318.26559
"0 2nd Cross Road, Srirampura, Bengaluru",Gayithri Nagar,76,7/1/2011,15327.29618
"400 8th Cross Road, RMV 2nd Stage, Dollars Colony, R.M.V. 2nd Stage, Bengaluru",Radhakrishna Temple Ward,18,7/1/2011,15286.19884
"0 6th B Cross Road, RMV, Stage 2, Sanjaynagar, Bengaluru",Sanjaya Nagar,19,7/1/2011,15271.86183
"Unnamed Road, Sanjaynagar, Bengaluru",Ganga Nagar,20,7/1/2011,15262.20093
"Siroya Environ, Chola Nagar, Anandnagar, Hebbal, Bengaluru",Hebbala,21,7/1/2011,15287.59624
"Bhuwana Siri Apartments, 10th A Cross Road, Kanaka Nagar, Hebbal, Bengaluru",Vishwanath Nagenahalli,22,7/1/2011,15318.10088
"557, Dinnur, Hebbal, Bengaluru",Manorayanapalya,33,7/1/2011,15302.05411
"Mandenda Nilayam, 5th Main Road, Ganga Nagar Extension, Ganga Nagar, Bengaluru",Gangenahalli,34,7/1/2011,15228.37147
"300 14th Cross Road, 2nd Block, RT Nagar, Bengaluru",Jayachamarajendra Nagar,46,7/1/2011,15263.0803
"400 Masjid Road, Kushal Nagar, Kadugondanahalli, Bengaluru",Kushal Nagar,31,7/1/2011,15325.92197
"1085, Shampura, Kaval Bairasandra, Bengaluru",Kaval Bairasandra,32,7/1/2011,15322.01664
"null4th Cross Road, Modi Garden, Kaval Bairasandra, Bengaluru",Devara Jeevanahalli,47,7/1/2011,15283.26676
"100 3rd Cross Road, Dubai Layout, Amar layout, Kaval Bairasandra, Bengaluru",Muneshwara Nagar,48,7/1/2011,15299.18131
"0 Davis Road, Sagayapura, Richards Town, Bengaluru",Sagayarapuram,60,7/1/2011,15272.56307
"Masjid e Taqwa, S K Garden, Wahid Garden, Benson Town, Bengaluru",S K Garden,61,7/1/2011,15260.37171
"0 Coles Road, Cleveland Town, Pulikeshi Nagar, Bengaluru",Pulikeshinagar,78,7/1/2011,15253.50704
"creative elegance, 2nd A Cross, Vyalikaval HBCS Layout, Nagavara, Bengaluru",Nagavara,23,7/1/2011,15327.69571
"SRI NILAYAM #574, 15th Main Road, 5th Block, Telecom Layout, HBR Layout, Bengaluru",HBR Layout,24,7/1/2011,15296.67446
"800 2nd Cross Road, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru",Banasavadi,27,7/1/2011,15245.38412
"MM Buildings, Kammanahalli Main Road, Ramaswamipalya, Lingarajapuram, Bengaluru",Kammanahalli,28,7/1/2011,15288.48659
"300 3rd Cross Road, Indra Nagar, Kacharakanahalli, Bengaluru",Kacharkanahalli,29,7/1/2011,15297.23464
"0 5th Cross Road, Vinobha Nagar, Kadugondanahalli, Bengaluru",Kadugondanahalli,30,7/1/2011,15335.44983
"0 Lokesh Tent Main Road, Lingarajapura Village, Lingarajapuram, Bengaluru",Lingarajapura,49,7/1/2011,15290.99154
"Saijothi, 1st Cross Road, D Costa Layout, Cooke Town, Bengaluru",Maruthi Seva Nagar,59,7/1/2011,15227.45161
"Oxford Spires, Rustum Bagh Main Road, Rustam Bagh Layout, Bengaluru",Konena Agrahara,113,7/1/2011,15189.17856
"0 1st Cross Road, Sadanandanagar, Bennigana Halli, Bengaluru",Benniganahalli,50,7/1/2011,15188.65026
"C6/10, C6/10, 1st Phase, C V Raman Nagar, Bengaluru",C V Raman Nagar,57,7/1/2011,15165.16679
"Lalit Residency, 1st Cross Street, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru",New Tippasandara,58,7/1/2011,15226.74932
"Saint Johns Church Cemetry Road, Kalhalli, Ulsoor, Bengaluru",Sarvagna Nagar,79,7/1/2011,15190.12691
"25/6, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru",Hoysala Nagar,80,7/1/2011,15211.1994
"Pavan Enclave, 16th B Main Road, HAL 2nd Stage, Kodihalli, Bengaluru",Jeevanbhima Nagar,88,7/1/2011,15233.55254
"0 Doctor Ambedkar Veedhi, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru",Sampangiram Nagar,110,7/1/2011,15242.32575
"0 3rd Cross Road, Munimarappa Garden, J.C.Nagar, Bengaluru",Ramaswamy Palya,62,7/1/2011,15226.26542
"1st Cross Road, Nandi Durga Road Extension, Jayamahal, Bengaluru",Jayamahal,63,7/1/2011,15226.44724
"Kensington Road, Ulsoor, Bengaluru",Halsoor,90,7/1/2011,15226.32596
"0 Fruit Street Road, 1st Block, Bharati Nagar, Shivaji Nagar, Bengaluru",Bharathi Nagar,91,7/1/2011,15264.31397
"Barkat Manzil, Sulthangunta, Shivaji Nagar, Bengaluru",Shivaji Nagar,92,7/1/2011,15252.81641
"0 Sankey Road, Abshot Layout, Vasanth Nagar, Bengaluru",Vasanth Nagar,93,7/1/2011,15242.50668
"0 Museum Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Shantala Nagar,111,7/1/2011,15223.85773
"0 12th Cross Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru",Domlur,112,7/1/2011,15197.06546
"Intermediate Ring Road, Ejipura, Bengaluru",Agaram,114,7/1/2011,15129.44472
"100 Lower Agaram Road, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru",Vannarpet,115,7/1/2011,15256.53998
"Rose Garden 7th A Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru",Nilasandra,116,7/1/2011,15254.5629
"0 Hosur Road, Langford Town, Shanti Nagar, Bengaluru",Shanthi Nagar,117,7/1/2011,15254.65743
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,7/1/2011,15221.64137
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,7/1/2011,15382.7771
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,7/1/2011,15398.79289
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,7/1/2011,15378.5755
"U/65/1, Malleshwaram West, Bengaluru",Dattatreya Temple,77,7/1/2011,15298.99629
"24, RK Puram, Gandhi Nagar, Bengaluru",Gandhinagar,94,7/1/2011,15291.09882
"Bangalore City Junction Railway, M.G. Railway Colony, Sevashrama, Bengaluru",Subhash Nagar,95,7/1/2011,15306.99121
"0 3rd Cross Road, 4N Block, Ramchandrapuram, Srirampura, Bengaluru",Okalipuram,96,7/1/2011,15307.48896
"22/A, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru",Basaveshwara Nagar,100,7/1/2011,15366.31122
"0 4th Main Road, KHB Colony, Basaveshwar Nagar, Bengaluru",Kamakshipalya,101,7/1/2011,15351.61549
"Umamaheshwara Niwas, Bovi Colony, Basaveshwar Nagar, Bengaluru",Shivanagara,107,7/1/2011,15355.02028
"0 6th Cross Road, 4th M Block, Manjunath Nagar, Rajaji Nagar, Bengaluru",Sriramamandir,108,7/1/2011,15346.92232
"1400 6th Cross Road, Bashyam Nagar, Dayananda Nagar, Rajaji Nagar, Bengaluru",Dayananda Nagar,97,7/1/2011,15316.23545
"G/10, Mariappanapalya, Rajaji Nagar, Bengaluru",Prakash Nagar,98,7/1/2011,15322.94572
"0 12th Main Road, 2nd Block, Basaveshwar Nagar, Bengaluru",Rajaji Nagar,99,7/1/2011,15340.79242
"400 13th Cross Road, Govindaraja Nagar Ward, Cauvery Nagar, Vijaya Nagar, Bengaluru",Kaveripura,103,7/1/2011,15327.86203
"1700 5th Main Road, Govindaraja Nagar Ward, Govindarajanagar, Vijaya Nagar, Bengaluru",Govindaraja Nagar,104,7/1/2011,15346.50806
"0 17th A Cross Road, Agrahara Dasarahalli, Rajaji Nagar, Bengaluru",Agrahara Dasarahalli,105,7/1/2011,15353.26414
"Colorado, Rajaji Nagar Industrial Town, Rajaji Nagar, Bengaluru",Dr. Raj Kumar Ward,106,7/1/2011,15353.60131
"0 16th Main Road, CHBS Layout, Stage 2, Vijaya Nagar, Bengaluru",Marenahalli,125,7/1/2011,15354.20181
"200 6th Cross Road, Govindaraja Nagar Ward, GKW Layout, Vijaya Nagar, Bengaluru",Maruthi Mandir ward,126,7/1/2011,15353.8651
"0 Manjunatha Talkies Road, Sanjivini Nagara, Govindarajanagar, Vijaya Nagar, Bengaluru",Mudalapalya,127,7/1/2011,15321.1918
"1600 14th Cross Road, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru",Nagarabhavi,128,7/1/2011,15282.90539
"0 Nayandahalli Main Road, Vinayaka Extension, Nayanda Halli, Bengaluru",Nayandahalli,131,7/1/2011,15241.75953
"0 5th Main Road, Kempapura Agrahara, Bengaluru",Kempapura Agrahara,122,7/1/2011,15397.4897
"1100 2nd Main Road, Hoshalli Extension, Stage 1, Vijaya Nagar, Bengaluru",Vijayanagar,123,7/1/2011,15416.65191
"2300 9th Cross Road, Hampi Nagar, Stage 1, Vijaya Nagar, Bengaluru",Hosahalli,124,7/1/2011,15424.82362
"0 2nd Cross Road, Basaveshawara HBCS Layout 2nd Stage, Chandra Layout, Attiguppe, Bengaluru",Attiguppe,132,7/1/2011,15400.52029
"400 4th Cross Road, Vijaya Nagar II Stage, Vijaya Nagar, Bengaluru",Hampi Nagar,133,7/1/2011,15444.9799
"0 F Street, New Guddadahalli, Bapuji Nagar, Bengaluru",Bapuji Nagar,134,7/1/2011,15462.64677
"0 4th Cross Road, Telecom Colony, Srinagar, Banashankari, Bengaluru",Gali Anjenaya Temple ward,157,7/1/2011,15431.17926
"300 Mysore Road, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru",Deepanjali Nagar,158,7/1/2011,15366.71724
"0 11th C Cross Road, Vinayaka Nagar, Padarayana Pura, Bengaluru",Padarayanapura,135,7/1/2011,15457.95683
"0 1st Main Road, Devaraj URS Nagar, Padarayana Pura, Bengaluru",Jagajivanaramnagar,136,7/1/2011,15435.0482
"0 Chowdappa Road, Cobaley Colony, Azad Nagar, Bengaluru",Rayapuram,137,7/1/2011,15419.97719
"100 5th Cross Road, Anjanappa Gardens, Cottonpete, Bengaluru",Chalavadipalya,138,7/1/2011,15400.48896
"0 2nd Main Road, New Tharagupet, Bengaluru",K R Market,139,7/1/2011,15414.73379
"100 7th Cross Road, Chamrajpet, Bengaluru",Chamrajapet,140,7/1/2011,15396.2423
"165, Vittal Nagar, Kasthuriba Nagar, Azad Nagar, Bengaluru",Azad Nagar,141,7/1/2011,15416.97648
"3rd Cross Road, Sampangi Rama Nagar, Bengaluru",Sudham Nagara,118,7/1/2011,15319.05799
"59, Kalasipalyam New Extension, Kalasipalya, Bengaluru",Dharmaraya Swamy Temple,119,7/1/2011,15358.77739
"Vaibhav Apartments, Gandhi Bazaar Main Road, Gandhi Bazaar, Basavanagudi, Bengaluru",Sunkenahalli,142,7/1/2011,15315.95152
"0 KP Ramaiya Road, Upparahalli, Mavalli, Bengaluru",Vishveshwara Puram,143,7/1/2011,15263.14325
"Raja Niwas, 7th Cross Road, Arekempanahalli, Mavalli, Bengaluru",Siddapura,144,7/1/2011,15249.86281
"0 16th Cross Road, Lakkasandra Extension, Wilson Garden, Bengaluru",Hombegowda Nagara,145,7/1/2011,15251.14229
"Nimhans Campus Road, RBI Extension, Hombegowda Nagar, Bengaluru",Jayanagar,153,7/1/2011,15227.97754
"Ueda Priya House, Tara Subba Rao Road, Gavipura, Kempegowda Nagar, Bengaluru",Hanumanth Nagar,155,7/1/2011,15359.63723
"12, Srinagar, Banashankari, Bengaluru",Srinagar,156,7/1/2011,15424.35966
"0 Subbarama Chetty Road, NR Colony, Basavanagudi, Bengaluru",Basavanagudi,154,7/1/2011,15309.326
"Mandhara Niwas, 1st phase Girinagar, Banashankari Stage I, Banashankari, Bengaluru",Girinagar,162,7/1/2011,15357.72329
"0 1st Cross Road, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru",Katriguppe,163,7/1/2011,15312.79319
"6th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru",Vidyapeeta ward,164,7/1/2011,15323.64163
"Sushma Nilayam, 6th Main Road, Hrushikesh Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru",Hosakerehalli,161,7/1/2011,15265.94754
"BDA Shopping Complex, 24th Cross Road, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru",Ganesh Mandir ward,165,7/1/2011,15265.1827
"300 6th Cross Road, 1st Block, 7th Block, Jayanagar, Bengaluru",Karisandra,166,7/1/2011,15256.61731
"30/2, Sakamma Garden, Jayanagar, Bengaluru",Yediyur,167,7/1/2011,15274.91923
"200 4th Cross Road, Umarbagh Layout, Banashankari, Bengaluru",Banashankari Temple ward,180,7/1/2011,15247.52085
"1700 Vyasaraya Ballal Road, Kumaraswamy Layout I Stage, Bengaluru",Kumaraswamy Layout,181,7/1/2011,15270.37939
"100 2nd Main Road, Rajathadri Kalayana Mantappa, Padmanabhanagar, Bengaluru",Padmanabha Nagar,182,7/1/2011,15253.37732
"0 9th Cross Road, Rangadasapp Layout, Pukhraj Layout, Adugodi, Ad",Lakkasandra,146,7/1/2011,15232.20985
"900 Adugodi Main Road, Audugodi Police Quarters, Adugodi, Bengaluru",Adugodi,147,7/1/2011,15226.0791
"26, Gowda Muniswamy Garden, Ejipura, Bengaluru",Ejipura,148,7/1/2011,15195.15595
"Prem Complex, Koramangala 3 Block, Koramangala, Bengaluru",Koramangala,151,7/1/2011,15151.84204
"0 3rd Main Road, Bharathi Layout, Venkateshwara Layout, Suddagunte Palya, Bengaluru",Suddagunte Palya,152,7/1/2011,15219.08823
"0 34th Main Road, 1st Phase, JP Nagar, Bengaluru",Sarakki,178,7/1/2011,15206.30288
"0 8th Cross Road, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru",Jakkasandra,173,7/1/2011,15170.73172
"1100 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bengaluru",BTM Layout,176,7/1/2011,15200.33298
"Raghva Niwas, 38th Cross Road, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",Pattabhiram Nagar,168,7/1/2011,15227.92257
"100 16 A Main Road, Canara Bank Colony, Jayanagar 3rd Block East, Jayanagar, Bengaluru",Byrasandra,169,7/1/2011,15237.50391
"725-44, TMC Layout, 1st Phase, JP Nagar, Bengaluru",Shakambari Nagar,179,7/1/2011,15232.99363
"State Highway 35, Devasthanagalu, Gunjur Village, Bengaluru",Varthuru,149,7/1/2011,15117.6666
"Bellandur - Doddakannelli Road, Adarsh Palm Retreat, Bellandur, Bengaluru",Bellanduru,150,7/1/2011,15079.4426
"300 5B Road, Shivaji Nagar, Basavanna Nagar, Whitefield, Bengaluru",Garudachar Playa,82,7/1/2011,15167.68034
"Patalamma Layout, V S Reddy Colony, Kadugodi, Bengaluru",Kadugodi,83,7/1/2011,15249.55607
"M4, Phase 1, Whitefield, Bengaluru",Hagadur,84,7/1/2011,15174.82324
"Shriram Spurthi, Road, Sri Nivasa Reddy Layout, AECS Layout, Brookefield, Bengaluru",Dodda Nekkundi,85,7/1/2011,15109.06622
"2200 15th B Cross Road, Vanganahalli, 1st Sector, HSR Layout, Bengaluru",HSR Layout,174,7/1/2011,15135.30342
"200 4th A Main Road, Roopena Agrahara, Bommanahalli, Bengaluru",Bommanahalli,175,7/1/2011,15195.45562
"Raj Kumar Statue Road, Jarganahalli, JP Nagar Phase 6, JP Nagar, Bengaluru",Jaraganahalli,186,7/1/2011,15219.43935
"0 5th Cross Road, 5th Phase, T Muniyappa Layout, Sahyadri Layout, Bengaluru",Puttenahalli,187,7/1/2011,15182.89921
"100 Devarachikkanahalli Road, Shanbogh Naggappa Layout, Vijaya Bank Layout, Bilekahalli, Bengaluru",Bilekhalli,188,7/1/2011,15181.87412
"0 2nd Cross Road, Hongasandra, Bengaluru",Hongasandra,189,7/1/2011,15207.39782
"100 11th Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",Mangammanapalya,190,7/1/2011,15212.74547
"Unnamed Road, Sai Meadows, Parappana Agrahara, Bengaluru",Singasandra,191,7/1/2011,15138.70422
"100 Hulimavu Lake Road, Krishna Layout, Hulimavu, Bengaluru",Arakere,193,7/1/2011,15154.0321
"4th Cross Road, Jayanagar housing society layout, Subramanyapura, Bengaluru",Uttarahalli,184,7/1/2011,15225.69502
"300 9th Cross Road, Prathiba Industrial Estate, Kumaraswamy Layout, Bengaluru",Yelchenahalli,185,7/1/2011,15265.5015
"469/2, Begur, Bengaluru",Begur,192,7/1/2011,15140.17659
"1st G Cross, Royal Lake Front Phase1 and 2, Gottigere, Bengaluru",Gottigere,194,7/1/2011,15150.5614
"0 1st Main Road, Sheryas Colony, 8th Phase, JP Nagar, Bengaluru",Konankunte,195,7/1/2011,15219.54589
"Anjanapura 80 Feet Road, Anjanapura Village, Anjanapura Township, Bengaluru",Anjanapura,196,7/1/2011,15162.89677
"NITTE Meenakshi College Road, BSF Campus, Yelahanka, Bengaluru",Kempegowda Ward,1,7/1/2011,15122.7345
"0 Kithaganur Main Road, Thambu Chetty Palya, Battarahalli, Bengaluru",K R Puram,52,7/1/2011,15203.30039
"300 8th A Cross Road, Health Layout, Chandrashekhara Layout, Annapurneshwari Nagar, Bengaluru",Jnana Bharathi ward,129,7/1/2011,15195.28378
"400 East End Main Road, Corporation Colony, Jayanagara 9th Block, Jayanagar, Bengaluru",Jayanagar East,170,7/1/2011,15210.43462
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,7/1/2011,15227.0124
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,7/1/2011,15279.12975
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,7/1/2011,15245.60181
"100 4th Cross Road, 3rd Phase, JP Nagar, Bengaluru",J P Nagar,177,7/1/2011,15211.19246
"0 1st B Cross Road, Cashier Layout, 1st Stage, BTM Layout, Bengaluru",Madivala,172,7/1/2011,15220.61793
"Kalkere-Agara Main Road, Horamavu Agara, Kalkere, Bengaluru",Ramamurthy Nagar,26,7/1/2011,15169.86729
"0 Horamavu Agara Main Road, 1st Block, Mallappa Layout, Prakruthi Township, Bengaluru",Horamavu,25,7/1/2011,15188.73869
"0 3rd Cross Road, Manjunatha Layout, Marathahalli Village, Marathahalli, Bengaluru",Marathahalli,86,7/1/2011,15109.54759
"BGS Road, Kodipalya, Bengaluru",Hemmigepura,198,7/1/2011,15173.86674
"Unnamed Road, Bengaluru",Chowdeswari Ward,2,10/1/2011,15073.57922
"9th Cross Bhel Layout, Adityanagar, Vidyaranyapura, Bengaluru",Atturu,3,10/1/2011,15082.72258
"15th A Cross Road, Yelahanka Satellite Town, Yelahanka, Bengaluru",Yelahanka Satellite Town,4,10/1/2011,15075.70624
"SP Naidu Layout 4th Cross Street, SP Naidu Layout, Dooravani Nagar, Bengaluru",Vijnanapura,51,10/1/2011,15160.85829
"Medahalli Kadugodi Road, Bharathi Nagar, Krishnarajapura, Bengaluru",Basavanapura,53,10/1/2011,15101.58477
"0 Kodigehalli Main Road, Kodigehalli, Krishnarajapura, Bengaluru",Hudi,54,10/1/2011,15100.93519
"Justice Bheemiah Layout 1st Main Road, Roshan Nagar, Krishnarajapura, Bengaluru",Devasandra,55,10/1/2011,15160.24378
"100 2nd Cross Road, A Narayanapura, Mottappa Compound, Udaya Nagar, Mahadevapura, Bengaluru",A Narayanapura,56,10/1/2011,15131.91394
"Ranganatha Layout, Ranganatha Layout, Mahadevapura, Bengaluru",Vijnana Nagar,81,10/1/2011,15110.6185
"HAL Old Airport Road, HAL Airport Area, HAL, Bengaluru",HAL Airport,87,10/1/2011,15102.30316
"Vidyaranyapura Road, Bengaluru",Dodda Bommasandra,10,10/1/2011,15071.38937
"5th Main Singapura Layout, Bengaluru",Kuvempu Nagar,11,10/1/2011,15072.00602
"0 8th Cross Road, Yelahanka, Bengaluru",Jakkuru,5,10/1/2011,15077.63247
"Manyata Tech Park Road, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru",Thanisandra,6,10/1/2011,15089.57393
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,10/1/2011,15084.48948
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,10/1/2011,15087.54652
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,10/1/2011,15076.71848
