DISPLAY_NA,WARD_NAME,WARD_NO,date,maximum_2m_air_temperature,minimum_2m_air_temperature
"0 Museum Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Shantala Nagar,111,2003-04-01T00:00:00,309.0259399,293.8078308
"0 12th Cross Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru",Domlur,112,2003-04-01T00:00:00,309.0259399,293.8078308
"Intermediate Ring Road, Ejipura, Bengaluru",Agaram,114,2003-04-01T00:00:00,309.0259399,293.8078308
"100 Lower Agaram Road, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru",Vannarpet,115,2003-04-01T00:00:00,309.0259399,293.8078308
"Rose Garden 7th A Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru",Nilasandra,116,2003-04-01T00:00:00,309.0259399,293.8078308
"0 Hosur Road, Langford Town, Shanti Nagar, Bengaluru",Shanthi Nagar,117,2003-04-01T00:00:00,309.0259399,293.8078308
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,2003-04-01T00:00:00,309.0259399,293.8078308
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,2003-04-01T00:00:00,309.0259399,293.8078308
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,2003-04-01T00:00:00,309.0259399,293.8078308
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,2003-04-01T00:00:00,309.0259399,293.8078308
"U/65/1, Malleshwaram West, Bengaluru",Dattatreya Temple,77,2003-04-01T00:00:00,308.9941099,293.8092146
"24, RK Puram, Gandhi Nagar, Bengaluru",Gandhinagar,94,2003-04-01T00:00:00,309.0259399,293.8078308
"Bangalore City Junction Railway, M.G. Railway Colony, Sevashrama, Bengaluru",Subhash Nagar,95,2003-04-01T00:00:00,309.0259399,293.8078308
"0 3rd Cross Road, 4N Block, Ramchandrapuram, Srirampura, Bengaluru",Okalipuram,96,2003-04-01T00:00:00,309.0259399,293.8078308
"22/A, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru",Basaveshwara Nagar,100,2003-04-01T00:00:00,309.0259399,293.8078308
"0 4th Main Road, KHB Colony, Basaveshwar Nagar, Bengaluru",Kamakshipalya,101,2003-04-01T00:00:00,309.0259399,293.8078308
"Umamaheshwara Niwas, Bovi Colony, Basaveshwar Nagar, Bengaluru",Shivanagara,107,2003-04-01T00:00:00,309.0259399,293.8078308
"0 6th Cross Road, 4th M Block, Manjunath Nagar, Rajaji Nagar, Bengaluru",Sriramamandir,108,2003-04-01T00:00:00,309.0259399,293.8078308
"1400 6th Cross Road, Bashyam Nagar, Dayananda Nagar, Rajaji Nagar, Bengaluru",Dayananda Nagar,97,2003-04-01T00:00:00,309.0259399,293.8078308
"G/10, Mariappanapalya, Rajaji Nagar, Bengaluru",Prakash Nagar,98,2003-04-01T00:00:00,309.0259399,293.8078308
"0 12th Main Road, 2nd Block, Basaveshwar Nagar, Bengaluru",Rajaji Nagar,99,2003-04-01T00:00:00,309.0259399,293.8078308
"400 13th Cross Road, Govindaraja Nagar Ward, Cauvery Nagar, Vijaya Nagar, Bengaluru",Kaveripura,103,2003-04-01T00:00:00,309.0259399,293.8078308
"1700 5th Main Road, Govindaraja Nagar Ward, Govindarajanagar, Vijaya Nagar, Bengaluru",Govindaraja Nagar,104,2003-04-01T00:00:00,309.0259399,293.8078308
"0 17th A Cross Road, Agrahara Dasarahalli, Rajaji Nagar, Bengaluru",Agrahara Dasarahalli,105,2003-04-01T00:00:00,309.0259399,293.8078308
"Colorado, Rajaji Nagar Industrial Town, Rajaji Nagar, Bengaluru",Dr. Raj Kumar Ward,106,2003-04-01T00:00:00,309.0259399,293.8078308
"0 16th Main Road, CHBS Layout, Stage 2, Vijaya Nagar, Bengaluru",Marenahalli,125,2003-04-01T00:00:00,309.0259399,293.8078308
"200 6th Cross Road, Govindaraja Nagar Ward, GKW Layout, Vijaya Nagar, Bengaluru",Maruthi Mandir ward,126,2003-04-01T00:00:00,309.0259399,293.8078308
"0 Manjunatha Talkies Road, Sanjivini Nagara, Govindarajanagar, Vijaya Nagar, Bengaluru",Mudalapalya,127,2003-04-01T00:00:00,309.0259399,293.8078308
"1600 14th Cross Road, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru",Nagarabhavi,128,2003-04-01T00:00:00,309.0259399,293.8078308
"0 Nayandahalli Main Road, Vinayaka Extension, Nayanda Halli, Bengaluru",Nayandahalli,131,2003-04-01T00:00:00,309.0259399,293.8078308
"0 5th Main Road, Kempapura Agrahara, Bengaluru",Kempapura Agrahara,122,2003-04-01T00:00:00,309.0259399,293.8078308
"1100 2nd Main Road, Hoshalli Extension, Stage 1, Vijaya Nagar, Bengaluru",Vijayanagar,123,2003-04-01T00:00:00,309.0259399,293.8078308
"2300 9th Cross Road, Hampi Nagar, Stage 1, Vijaya Nagar, Bengaluru",Hosahalli,124,2003-04-01T00:00:00,309.0259399,293.8078308
"0 2nd Cross Road, Basaveshawara HBCS Layout 2nd Stage, Chandra Layout, Attiguppe, Bengaluru",Attiguppe,132,2003-04-01T00:00:00,309.0259399,293.8078308
"400 4th Cross Road, Vijaya Nagar II Stage, Vijaya Nagar, Bengaluru",Hampi Nagar,133,2003-04-01T00:00:00,309.0259399,293.8078308
"0 F Street, New Guddadahalli, Bapuji Nagar, Bengaluru",Bapuji Nagar,134,2003-04-01T00:00:00,309.0259399,293.8078308
"0 4th Cross Road, Telecom Colony, Srinagar, Banashankari, Bengaluru",Gali Anjenaya Temple ward,157,2003-04-01T00:00:00,309.0259399,293.8078308
"300 Mysore Road, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru",Deepanjali Nagar,158,2003-04-01T00:00:00,309.0259399,293.8078308
"0 11th C Cross Road, Vinayaka Nagar, Padarayana Pura, Bengaluru",Padarayanapura,135,2003-04-01T00:00:00,309.0259399,293.8078308
"0 1st Main Road, Devaraj URS Nagar, Padarayana Pura, Bengaluru",Jagajivanaramnagar,136,2003-04-01T00:00:00,309.0259399,293.8078308
"0 Chowdappa Road, Cobaley Colony, Azad Nagar, Bengaluru",Rayapuram,137,2003-04-01T00:00:00,309.0259399,293.8078308
"100 5th Cross Road, Anjanappa Gardens, Cottonpete, Bengaluru",Chalavadipalya,138,2003-04-01T00:00:00,309.0259399,293.8078308
"0 2nd Main Road, New Tharagupet, Bengaluru",K R Market,139,2003-04-01T00:00:00,309.0259399,293.8078308
"100 7th Cross Road, Chamrajpet, Bengaluru",Chamrajapet,140,2003-04-01T00:00:00,309.0259399,293.8078308
"165, Vittal Nagar, Kasthuriba Nagar, Azad Nagar, Bengaluru",Azad Nagar,141,2003-04-01T00:00:00,309.0259399,293.8078308
"3rd Cross Road, Sampangi Rama Nagar, Bengaluru",Sudham Nagara,118,2003-04-01T00:00:00,309.0259399,293.8078308
"59, Kalasipalyam New Extension, Kalasipalya, Bengaluru",Dharmaraya Swamy Temple,119,2003-04-01T00:00:00,309.0259399,293.8078308
"Vaibhav Apartments, Gandhi Bazaar Main Road, Gandhi Bazaar, Basavanagudi, Bengaluru",Sunkenahalli,142,2003-04-01T00:00:00,309.0259399,293.8078308
"0 KP Ramaiya Road, Upparahalli, Mavalli, Bengaluru",Vishveshwara Puram,143,2003-04-01T00:00:00,309.0259399,293.8078308
"Raja Niwas, 7th Cross Road, Arekempanahalli, Mavalli, Bengaluru",Siddapura,144,2003-04-01T00:00:00,309.0259399,293.8078308
"0 16th Cross Road, Lakkasandra Extension, Wilson Garden, Bengaluru",Hombegowda Nagara,145,2003-04-01T00:00:00,309.0259399,293.8078308
"Nimhans Campus Road, RBI Extension, Hombegowda Nagar, Bengaluru",Jayanagar,153,2003-04-01T00:00:00,309.0259399,293.8078308
"Ueda Priya House, Tara Subba Rao Road, Gavipura, Kempegowda Nagar, Bengaluru",Hanumanth Nagar,155,2003-04-01T00:00:00,309.0259399,293.8078308
"12, Srinagar, Banashankari, Bengaluru",Srinagar,156,2003-04-01T00:00:00,309.0259399,293.8078308
"0 Subbarama Chetty Road, NR Colony, Basavanagudi, Bengaluru",Basavanagudi,154,2003-04-01T00:00:00,309.0259399,293.8078308
"Mandhara Niwas, 1st phase Girinagar, Banashankari Stage I, Banashankari, Bengaluru",Girinagar,162,2003-04-01T00:00:00,309.0259399,293.8078308
"0 1st Cross Road, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru",Katriguppe,163,2003-04-01T00:00:00,309.0259399,293.8078308
"6th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru",Vidyapeeta ward,164,2003-04-01T00:00:00,309.0259399,293.8078308
"Sushma Nilayam, 6th Main Road, Hrushikesh Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru",Hosakerehalli,161,2003-04-01T00:00:00,309.0259399,293.8078308
"BDA Shopping Complex, 24th Cross Road, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru",Ganesh Mandir ward,165,2003-04-01T00:00:00,309.0259399,293.8078308
"300 6th Cross Road, 1st Block, 7th Block, Jayanagar, Bengaluru",Karisandra,166,2003-04-01T00:00:00,309.0259399,293.8078308
"30/2, Sakamma Garden, Jayanagar, Bengaluru",Yediyur,167,2003-04-01T00:00:00,309.0259399,293.8078308
"200 4th Cross Road, Umarbagh Layout, Banashankari, Bengaluru",Banashankari Temple ward,180,2003-04-01T00:00:00,309.0259399,293.8078308
"1700 Vyasaraya Ballal Road, Kumaraswamy Layout I Stage, Bengaluru",Kumaraswamy Layout,181,2003-04-01T00:00:00,309.0259399,293.8078308
"100 2nd Main Road, Rajathadri Kalayana Mantappa, Padmanabhanagar, Bengaluru",Padmanabha Nagar,182,2003-04-01T00:00:00,309.0259399,293.8078308
"0 9th Cross Road, Rangadasapp Layout, Pukhraj Layout, Adugodi, Ad",Lakkasandra,146,2003-04-01T00:00:00,309.0259399,293.8078308
"900 Adugodi Main Road, Audugodi Police Quarters, Adugodi, Bengaluru",Adugodi,147,2003-04-01T00:00:00,309.0259399,293.8078308
"26, Gowda Muniswamy Garden, Ejipura, Bengaluru",Ejipura,148,2003-04-01T00:00:00,309.0259399,293.8078308
"Prem Complex, Koramangala 3 Block, Koramangala, Bengaluru",Koramangala,151,2003-04-01T00:00:00,309.0259399,293.8078308
"0 3rd Main Road, Bharathi Layout, Venkateshwara Layout, Suddagunte Palya, Bengaluru",Suddagunte Palya,152,2003-04-01T00:00:00,309.0259399,293.8078308
"0 34th Main Road, 1st Phase, JP Nagar, Bengaluru",Sarakki,178,2003-04-01T00:00:00,309.0259399,293.8078308
"0 8th Cross Road, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru",Jakkasandra,173,2003-04-01T00:00:00,309.0259399,293.8078308
"1100 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bengaluru",BTM Layout,176,2003-04-01T00:00:00,309.0259399,293.8078308
"Raghva Niwas, 38th Cross Road, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",Pattabhiram Nagar,168,2003-07-01T00:00:00,302.9067993,292.4896545
"100 16 A Main Road, Canara Bank Colony, Jayanagar 3rd Block East, Jayanagar, Bengaluru",Byrasandra,169,2003-07-01T00:00:00,302.9067993,292.4896545
"725-44, TMC Layout, 1st Phase, JP Nagar, Bengaluru",Shakambari Nagar,179,2003-07-01T00:00:00,302.9067993,292.4896545
"State Highway 35, Devasthanagalu, Gunjur Village, Bengaluru",Varthuru,149,2003-07-01T00:00:00,303.0502908,292.5019518
"Bellandur - Doddakannelli Road, Adarsh Palm Retreat, Bellandur, Bengaluru",Bellanduru,150,2003-07-01T00:00:00,302.9067993,292.4896545
"300 5B Road, Shivaji Nagar, Basavanna Nagar, Whitefield, Bengaluru",Garudachar Playa,82,2003-07-01T00:00:00,302.9067993,292.4896545
"Patalamma Layout, V S Reddy Colony, Kadugodi, Bengaluru",Kadugodi,83,2003-07-01T00:00:00,303.3136506,292.5174403
"M4, Phase 1, Whitefield, Bengaluru",Hagadur,84,2003-07-01T00:00:00,303.1795818,292.5130321
"Shriram Spurthi, Road, Sri Nivasa Reddy Layout, AECS Layout, Brookefield, Bengaluru",Dodda Nekkundi,85,2003-07-01T00:00:00,302.9067993,292.4896545
"2200 15th B Cross Road, Vanganahalli, 1st Sector, HSR Layout, Bengaluru",HSR Layout,174,2003-07-01T00:00:00,302.9067993,292.4896545
"200 4th A Main Road, Roopena Agrahara, Bommanahalli, Bengaluru",Bommanahalli,175,2003-07-01T00:00:00,302.9067993,292.4896545
"Raj Kumar Statue Road, Jarganahalli, JP Nagar Phase 6, JP Nagar, Bengaluru",Jaraganahalli,186,2003-07-01T00:00:00,302.9067993,292.4896545
"0 5th Cross Road, 5th Phase, T Muniyappa Layout, Sahyadri Layout, Bengaluru",Puttenahalli,187,2003-07-01T00:00:00,302.9067993,292.4896545
"100 Devarachikkanahalli Road, Shanbogh Naggappa Layout, Vijaya Bank Layout, Bilekahalli, Bengaluru",Bilekhalli,188,2003-07-01T00:00:00,302.9067993,292.4896545
"0 2nd Cross Road, Hongasandra, Bengaluru",Hongasandra,189,2003-07-01T00:00:00,302.9067993,292.4896545
"100 11th Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",Mangammanapalya,190,2003-07-01T00:00:00,302.9067993,292.4896545
"Unnamed Road, Sai Meadows, Parappana Agrahara, Bengaluru",Singasandra,191,2003-07-01T00:00:00,302.9067993,292.4896545
"100 Hulimavu Lake Road, Krishna Layout, Hulimavu, Bengaluru",Arakere,193,2003-07-01T00:00:00,302.9067993,292.4896545
"4th Cross Road, Jayanagar housing society layout, Subramanyapura, Bengaluru",Uttarahalli,184,2003-07-01T00:00:00,302.9067993,292.4896545
"300 9th Cross Road, Prathiba Industrial Estate, Kumaraswamy Layout, Bengaluru",Yelchenahalli,185,2003-07-01T00:00:00,302.9067993,292.4896545
"469/2, Begur, Bengaluru",Begur,192,2003-07-01T00:00:00,302.9067993,292.4896545
"1st G Cross, Royal Lake Front Phase1 and 2, Gottigere, Bengaluru",Gottigere,194,2003-07-01T00:00:00,302.9067993,292.4896545
"0 1st Main Road, Sheryas Colony, 8th Phase, JP Nagar, Bengaluru",Konankunte,195,2003-07-01T00:00:00,302.9067993,292.4896545
"Anjanapura 80 Feet Road, Anjanapura Village, Anjanapura Township, Bengaluru",Anjanapura,196,2003-07-01T00:00:00,302.9067993,292.4896545
"NITTE Meenakshi College Road, BSF Campus, Yelahanka, Bengaluru",Kempegowda Ward,1,2003-07-01T00:00:00,302.9022522,292.4334412
"0 Kithaganur Main Road, Thambu Chetty Palya, Battarahalli, Bengaluru",K R Puram,52,2003-07-01T00:00:00,302.9022522,292.4334412
"300 8th A Cross Road, Health Layout, Chandrashekhara Layout, Annapurneshwari Nagar, Bengaluru",Jnana Bharathi ward,129,2003-07-01T00:00:00,302.9161717,292.5490728
"400 East End Main Road, Corporation Colony, Jayanagara 9th Block, Jayanagar, Bengaluru",Jayanagar East,170,2003-07-01T00:00:00,302.9067993,292.4896545
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,2003-07-01T00:00:00,302.9067993,292.4896545
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,2003-07-01T00:00:00,302.9067993,292.4896545
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,2003-07-01T00:00:00,302.9067993,292.4896545
"100 4th Cross Road, 3rd Phase, JP Nagar, Bengaluru",J P Nagar,177,2003-07-01T00:00:00,302.9067993,292.4896545
"0 1st B Cross Road, Cashier Layout, 1st Stage, BTM Layout, Bengaluru",Madivala,172,2003-07-01T00:00:00,302.9067993,292.4896545
"Kalkere-Agara Main Road, Horamavu Agara, Kalkere, Bengaluru",Ramamurthy Nagar,26,2003-07-01T00:00:00,302.9022522,292.4334412
"0 Horamavu Agara Main Road, 1st Block, Mallappa Layout, Prakruthi Township, Bengaluru",Horamavu,25,2003-07-01T00:00:00,302.9022522,292.4334412
"0 3rd Cross Road, Manjunatha Layout, Marathahalli Village, Marathahalli, Bengaluru",Marathahalli,86,2003-07-01T00:00:00,302.9067993,292.4896545
"BGS Road, Kodipalya, Bengaluru",Hemmigepura,198,2003-07-01T00:00:00,302.9183074,292.5626127
"Unnamed Road, Bengaluru",Chowdeswari Ward,2,2003-07-01T00:00:00,302.9022522,292.4334412
"9th Cross Bhel Layout, Adityanagar, Vidyaranyapura, Bengaluru",Atturu,3,2003-07-01T00:00:00,302.9022522,292.4334412
"15th A Cross Road, Yelahanka Satellite Town, Yelahanka, Bengaluru",Yelahanka Satellite Town,4,2003-07-01T00:00:00,302.9022522,292.4334412
"SP Naidu Layout 4th Cross Street, SP Naidu Layout, Dooravani Nagar, Bengaluru",Vijnanapura,51,2003-07-01T00:00:00,302.9024391,292.4357516
"Medahalli Kadugodi Road, Bharathi Nagar, Krishnarajapura, Bengaluru",Basavanapura,53,2003-07-01T00:00:00,302.9022751,292.4337246
"0 Kodigehalli Main Road, Kodigehalli, Krishnarajapura, Bengaluru",Hudi,54,2003-07-01T00:00:00,302.9289736,292.4488796
"Justice Bheemiah Layout 1st Main Road, Roshan Nagar, Krishnarajapura, Bengaluru",Devasandra,55,2003-07-01T00:00:00,302.9038565,292.4532743
"100 2nd Cross Road, A Narayanapura, Mottappa Compound, Udaya Nagar, Mahadevapura, Bengaluru",A Narayanapura,56,2003-07-01T00:00:00,302.9066469,292.4877699
"Ranganatha Layout, Ranganatha Layout, Mahadevapura, Bengaluru",Vijnana Nagar,81,2003-07-01T00:00:00,302.9067993,292.4896545
"HAL Old Airport Road, HAL Airport Area, HAL, Bengaluru",HAL Airport,87,2003-07-01T00:00:00,302.9067993,292.4896545
"Vidyaranyapura Road, Bengaluru",Dodda Bommasandra,10,2003-07-01T00:00:00,302.9022522,292.4334412
"5th Main Singapura Layout, Bengaluru",Kuvempu Nagar,11,2003-07-01T00:00:00,302.9022522,292.4334412
"0 8th Cross Road, Yelahanka, Bengaluru",Jakkuru,5,2003-07-01T00:00:00,302.9022522,292.4334412
"Manyata Tech Park Road, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru",Thanisandra,6,2003-07-01T00:00:00,302.9022522,292.4334412
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,2003-07-01T00:00:00,302.9022522,292.4334412
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,2003-07-01T00:00:00,302.9022522,292.4334412
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,2003-07-01T00:00:00,302.9022522,292.4334412
"1188, Sir M Vishweshwaraiah Layout 6th Block, Vishveshwaraya Nagar, Bengaluru",Ullalu,130,2003-07-01T00:00:00,302.932311,292.6513915
"3rd Cross Road, Stage II, Kengeri Satellite Town, Bengaluru",Kengeri,159,2003-07-01T00:00:00,302.932312,292.6513977
"0 Thigalarapalya Main Road, Peenya 2nd Stage, Vaddarapalya, Ragavendra Industrial Estate, Karihobanahalli",Dodda Bidarakallu,40,2003-07-01T00:00:00,302.9473461,292.6312739
"Magadi Main Road, BEL Layout, 1st Stage, Bharat Nagar, Bengaluru",Herohalli,72,2003-07-01T00:00:00,302.9326714,292.6506135
"Tata Aquila Heights, HMT Estate, Jalahalli, Bengaluru",Jalahalli,16,2003-07-01T00:00:00,302.9022522,292.4334412
"300 43rd Main Road, Jawaregowda Nagar, Javarandoddi, RR Nagar, Bengaluru",Rajarajeshwari Nagar,160,2003-07-01T00:00:00,302.9067993,292.4896545
"0 7th D Main Road, Bandappa Garden, Mathikere, Bengaluru",J P Park,17,2003-07-01T00:00:00,302.9022522,292.4334412
"0 4th Cross Road, H Gurumurthy ReddyColony, Yeshwanthpur, Bengaluru",Yeshwanthpura,37,2003-07-01T00:00:00,302.9022522,292.4334412
"700 Ashwath Katte Road, Yeshwanthpur Suburb II Stage, Peenya, Peenya, Bengaluru",HMT Ward,38,2003-07-01T00:00:00,302.9022522,292.4334412
"Ramanjaneya Temple Road, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru",Lakshmi Devi Nagar,42,2003-07-01T00:00:00,302.9022522,292.4334412
"0 17th Main Road, Narasimhaswamy Nagar, Laggere, Bengaluru",Laggere,69,2003-07-01T00:00:00,302.9022557,292.433485
"Service Road, Papreddy Palya, 2nd Stage, Nagarbhavi, Bengaluru",Kottegepalya,73,2003-07-01T00:00:00,302.9066151,292.4873775
"Kammagondana Halli Road, Srikrupa Layout, Abbigere, Abbigere, Bengaluru",Shettihalli,12,2003-07-01T00:00:00,302.902483,292.4343831
"3rd Main, Shetty Halli, Jalahalli West, Bengaluru",Mallasandra,13,2003-07-01T00:00:00,302.9022522,292.4334412
"Manjunath Nagar Main Road, Vijayalakshmi Layout, Manjunatha Nagar, Bagalakunte, Bengaluru",Bagalakunte,14,2003-07-01T00:00:00,302.9266898,292.5331797
"0 1st Cross Road, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru",T Dasarahalli,15,2003-07-01T00:00:00,302.9022522,292.4334412
"Andrahalli Main Road, Vidya Nagar, Peenya, Bengaluru",Chokkasandra,39,2003-07-01T00:00:00,302.9128841,292.4768338
"400 12th Cross Road, Peenya Industrial Area Phase IV, Peenya, Bengaluru",Peenya Industrial Area,41,2003-07-01T00:00:00,302.9089082,292.4606066
"2nd Main Road, Rajagopala Nagar, Peenya, Bengaluru",Rajagopal Nagar,70,2003-07-01T00:00:00,302.9027172,292.4391896
"6th Cross Road, Lakshman Nagar, State Bank of India Colony, Bengaluru",Hegganahalli,71,2003-07-01T00:00:00,302.9194124,292.5191403
"Sai Residency, Sannakki Bayalu, Vrishabha Nagar, Kamaksipalya, Bengaluru",Vrisabhavathi Nagar,102,2003-07-01T00:00:00,302.9067993,292.4896545
"0 5th Cross Road, Panchadeep Colony, Nandini Layout, Bengaluru",Nandini Layout,43,2003-07-01T00:00:00,302.9022522,292.4334412
"500 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru",Marappana Palya,44,2003-07-01T00:00:00,302.9022522,292.4334412
"Samartha Infosolutions, 3rd Main Road, West of Chord Road 2nd Stage, Nagapura, Bengaluru",Nagapura,67,2003-07-01T00:00:00,302.9030072,292.4427754
"0 8th Cross Road, Satyanarayana Layout, Maruthi Nagar, Bengaluru",Mahalakshimpuram,68,2003-07-01T00:00:00,302.9022522,292.4334412
"Olety Heritage, 15th Main Road, Maruthi Nagar, Basaweshwara Nagar, Bengaluru",Shakthi Ganapathi Nagar,74,2003-07-01T00:00:00,302.9067993,292.4896545
"100 18th Main Road, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru",Shankar Matt,75,2003-07-01T00:00:00,302.9045668,292.4620552
"94, RMV 2nd Stage, Ashwath Nagar, Armane Nagar, Bengaluru",Aramane Nagara,35,2003-07-01T00:00:00,302.9025702,292.4373726
"500 MD Rajsikhar Road, Gokula Extension, Mathikere Extension, Mathikere, Bengaluru",Mattikere,36,2003-07-01T00:00:00,302.9022522,292.4334412
"18, Malleshwaram West, Bengaluru",Malleswaram,45,2003-07-01T00:00:00,302.9022522,292.4334412
"0 DB Street, M V Block, Guttahalli, Bengaluru",Rajamahal Guttahalli,64,2003-07-01T00:00:00,302.903408,292.4477293
"49, Malleshwaram West, Bengaluru",Kadu Malleshwar Ward,65,2003-07-01T00:00:00,302.9033239,292.4466903
"2500 1st Main Road, E block, 2nd Stage, Rajaji Nagar, Bengaluru",Subramanya Nagar,66,2003-07-01T00:00:00,302.9022522,292.4334412
"0 2nd Cross Road, Srirampura, Bengaluru",Gayithri Nagar,76,2003-07-01T00:00:00,302.9060094,292.4798897
"400 8th Cross Road, RMV 2nd Stage, Dollars Colony, R.M.V. 2nd Stage, Bengaluru",Radhakrishna Temple Ward,18,2003-07-01T00:00:00,302.9022522,292.4334412
"0 6th B Cross Road, RMV, Stage 2, Sanjaynagar, Bengaluru",Sanjaya Nagar,19,2003-07-01T00:00:00,302.9022522,292.4334412
"Unnamed Road, Sanjaynagar, Bengaluru",Ganga Nagar,20,2003-07-01T00:00:00,302.9022522,292.4334412
"Siroya Environ, Chola Nagar, Anandnagar, Hebbal, Bengaluru",Hebbala,21,2003-07-01T00:00:00,302.9022522,292.4334412
