STATE_UT,date,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature
MEGHALAYA,4/1/2006,305.5055857,297.5209509,291.97012
MEGHALAYA,7/1/2006,305.8230944,299.2144028,295.4919
MEGHALAYA,10/1/2006,300.6442748,292.9775548,285.20654
MEGHALAYA,1/1/2007,301.0725174,290.3717829,281.42407
MEGHALAYA,4/1/2007,305.6693881,297.7821316,291.81485
MEGHALAYA,7/1/2007,305.7724091,298.9297427,295.1819
MEGHALAYA,10/1/2007,301.4332406,293.1075387,286.05212
MEGHALAYA,1/1/2008,300.3707837,290.5985406,282.11908
MEGHALAYA,4/1/2008,305.0487813,297.8180049,291.94894
MEGHALAYA,7/1/2008,305.074675,298.8247408,295.614
MEGHALAYA,10/1/2008,301.1176244,293.149543,286.0266
MEGHALAYA,1/1/2009,301.2672834,292.2424859,283.27213
MEGHALAYA,4/1/2009,306.0635739,298.1588595,291.8967
MEGHALAYA,7/1/2009,305.3713145,299.290281,295.22824
MEGHALAYA,10/1/2009,301.6589355,293.3213322,285.38333
MEGHALAYA,1/1/2010,302.0440595,291.8759969,283.33667
MEGHALAYA,4/1/2010,304.7642287,297.8399308,292.5312
MEGHALAYA,7/1/2010,304.7263587,299.2536358,295.80142
MEGHALAYA,10/1/2010,301.363647,293.3983952,285.8106
MEGHALAYA,1/1/2011,300.0869508,290.7968612,282.23532
MEGHALAYA,4/1/2011,304.5531377,297.6556843,292.23712
MEGHALAYA,7/1/2011,305.2081908,299.0288635,295.53226
MEGHALAYA,10/1/2011,301.3906535,292.6293861,285.0231
MEGHALAYA,1/1/2012,300.8688358,290.8451726,281.50504
MEGHALAYA,4/1/2012,305.5456104,297.7908865,290.97644
MEGHALAYA,7/1/2012,305.3016531,299.1860791,295.82925
MEGHALAYA,10/1/2012,300.7177492,292.3564648,284.5132
MEGHALAYA,1/1/2013,301.8187991,291.4483529,282.29294
MEGHALAYA,4/1/2013,306.6659596,298.1108935,291.98886
MEGHALAYA,7/1/2013,304.891672,299.1385989,295.38165
MEGHALAYA,10/1/2013,301.4750225,292.6242417,284.8515
MEGHALAYA,1/1/2014,300.7786124,290.6614468,282.03326
MEGHALAYA,4/1/2014,306.3979602,298.3755129,292.10242
MEGHALAYA,7/1/2014,304.9562187,298.9975475,295.21814
MEGHALAYA,10/1/2014,301.6619667,293.1190826,285.2562
MEGHALAYA,1/1/2015,300.5091062,291.4034611,282.4744
MEGHALAYA,4/1/2015,304.3794432,297.3452812,291.83414
MEGHALAYA,7/1/2015,305.4718448,299.1570153,295.27084
MEGHALAYA,10/1/2015,300.6573321,292.9721722,285.0193
MEGHALAYA,1/1/2016,300.4442851,291.4212584,283.33493
MEGHALAYA,4/1/2016,305.021047,298.0913215,291.98633
MEGHALAYA,7/1/2016,304.8591283,299.4163981,295.79553
MEGHALAYA,10/1/2016,302.4089144,294.0400152,286.74026
MEGHALAYA,1/1/2017,300.4741354,291.3183584,282.56464
MEGHALAYA,4/1/2017,305.1719437,297.7914067,292.14078
MEGHALAYA,7/1/2017,305.5220433,299.4069484,296.09622
MEGHALAYA,10/1/2017,301.5581888,293.9937132,286.59027
MEGHALAYA,1/1/2018,299.7892913,291.0879979,283.04697
MEGHALAYA,4/1/2018,304.6633804,297.4296858,292.0989
MEGHALAYA,7/1/2018,306.3595989,299.6922961,296.0166
MEGHALAYA,10/1/2018,300.8950828,292.707036,285.20892
MEGHALAYA,1/1/2019,300.6961389,291.3276512,282.52237
MEGHALAYA,4/1/2019,305.5085146,298.0592786,292.3198
MEGHALAYA,7/1/2019,306.4223412,299.6234857,295.52032
MEGHALAYA,10/1/2019,301.156027,293.2384494,286.45877
MEGHALAYA,1/1/2020,300.3135204,290.6823497,282.77213
MEGHALAYA,4/1/2020,304.6741534,297.3929471,291.95602
MIZORAM,1/1/2000,301.7972786,291.8422638,282.3219
MIZORAM,4/1/2000,307.1332072,298.2599495,292.31265
MIZORAM,7/1/2000,304.3683782,298.156485,294.23508
MIZORAM,10/1/2000,301.0748882,293.3764866,285.83798
MIZORAM,1/1/2001,302.7391743,292.1981535,281.3845
MIZORAM,4/1/2001,306.8110617,298.5315077,292.5482
MIZORAM,7/1/2001,305.0815032,298.6575428,294.97842
MIZORAM,10/1/2001,301.7684512,293.7959669,286.1787
MIZORAM,1/1/2002,303.2052654,292.8258635,282.13623
MIZORAM,4/1/2002,306.9352216,298.4154389,292.4055
MIZORAM,7/1/2002,304.5836941,298.2764945,294.84122
MIZORAM,10/1/2002,302.1201618,294.0873498,285.5525
MIZORAM,1/1/2003,301.8363143,292.1334809,281.49155
MIZORAM,4/1/2003,307.94934,298.5763685,292.1867
MIZORAM,7/1/2003,304.760844,298.7857474,295.0253
MIZORAM,10/1/2003,301.6766757,294.1663935,285.83823
MIZORAM,1/1/2004,303.0113214,292.7797932,281.36002
MIZORAM,4/1/2004,306.8584349,298.3970406,292.30823
MIZORAM,7/1/2004,304.4627388,298.1665299,294.62622
MIZORAM,10/1/2004,301.7689248,293.6173883,285.2753
MIZORAM,1/1/2005,303.2975549,293.2947821,283.1305
MIZORAM,4/1/2005,307.7763672,299.2296291,292.4641
MIZORAM,7/1/2005,305.103002,298.6156722,295.20187
MIZORAM,10/1/2005,302.3403296,294.5157541,286.76138
MIZORAM,1/1/2006,304.1208777,293.8081449,283.16705
MIZORAM,4/1/2006,307.5092719,298.8039398,292.92285
MIZORAM,7/1/2006,305.59183,298.628036,294.87598
MIZORAM,10/1/2006,301.9126496,293.7113536,285.36777
MIZORAM,1/1/2007,303.3960752,291.8009029,281.295
MIZORAM,4/1/2007,308.1787423,298.7857468,291.47983
MIZORAM,7/1/2007,305.3703397,298.4621204,294.51025
MIZORAM,10/1/2007,301.8357884,293.8453925,285.66934
MIZORAM,1/1/2008,301.8611846,292.0653216,281.7955
MIZORAM,4/1/2008,309.1540021,299.4196109,292.55737
MIZORAM,7/1/2008,305.308203,298.4809186,295.3862
MIZORAM,10/1/2008,302.0572674,294.1660826,286.0162
MIZORAM,1/1/2009,303.6777685,293.3342275,282.18756
MIZORAM,4/1/2009,308.167806,299.6040051,292.3474
MIZORAM,7/1/2009,305.3772483,298.9245484,295.30426
MIZORAM,10/1/2009,302.325999,294.0743328,285.178
MIZORAM,1/1/2010,303.8806858,293.2225191,282.7393
MIZORAM,4/1/2010,307.869689,299.2343922,293.28812
MIZORAM,7/1/2010,304.8457979,298.9314936,295.5486
MIZORAM,10/1/2010,303.135532,294.293667,285.8759
MIZORAM,1/1/2011,302.8110715,292.3699896,281.669
MIZORAM,4/1/2011,307.4395084,298.6870088,292.6541
MIZORAM,7/1/2011,305.3467188,298.6250772,295.22284
MIZORAM,10/1/2011,302.449541,293.6170001,285.1336
MIZORAM,1/1/2012,303.6906986,292.7964598,281.5263
MIZORAM,4/1/2012,308.0351975,298.9477238,291.19467
MIZORAM,7/1/2012,305.0967338,298.8747149,295.3131
MIZORAM,10/1/2012,301.7349792,293.3740501,283.90067
MIZORAM,1/1/2013,304.0504998,292.9026347,281.32532
MIZORAM,4/1/2013,307.568295,298.9485734,292.26807
MIZORAM,7/1/2013,304.7672083,298.8633753,295.1381
MIZORAM,10/1/2013,302.4032965,293.8058903,284.50296
MIZORAM,1/1/2014,303.4286593,292.5539314,281.97165
MIZORAM,4/1/2014,308.8097212,299.8397448,292.75668
MIZORAM,7/1/2014,305.1953308,299.0301544,294.9405
MIZORAM,10/1/2014,302.9263323,294.2213822,285.6827
MIZORAM,1/1/2015,304.2931891,293.1547063,281.69064
MIZORAM,4/1/2015,308.3814362,298.9757497,292.51642
MIZORAM,7/1/2015,305.1901802,298.6890946,294.62296
MIZORAM,10/1/2015,301.8461344,293.7955599,285.49542
MIZORAM,1/1/2016,303.4339819,293.0102261,282.72073
MIZORAM,4/1/2016,307.9404523,299.2137926,292.1813
MIZORAM,7/1/2016,305.2411375,298.9269371,294.9409
MIZORAM,10/1/2016,303.5584728,294.7611645,286.73157
MIZORAM,1/1/2017,303.5526377,292.8073168,282.1133
MIZORAM,4/1/2017,308.3226775,299.090108,292.62704
MIZORAM,7/1/2017,305.9160123,298.8989741,295.35092
MIZORAM,10/1/2017,303.2792707,294.7570999,286.35306
MIZORAM,1/1/2018,303.3975463,292.678939,283.0458
MIZORAM,4/1/2018,307.4018546,298.3632523,292.05276
MIZORAM,7/1/2018,306.6069355,299.303954,295.39975
MIZORAM,10/1/2018,302.3724586,293.5429436,285.03516
MIZORAM,1/1/2019,304.0677475,292.8203852,282.18585
MIZORAM,4/1/2019,309.5353487,300.1815064,292.7347
MIZORAM,7/1/2019,306.3997416,299.2419702,294.97574
MIZORAM,10/1/2019,303.0962758,294.4086397,287.40918
MIZORAM,1/1/2020,303.8103195,292.1514852,281.6089
MIZORAM,4/1/2020,308.0198838,299.0125905,292.0736
NAGALAND,1/1/2000,297.1167568,288.5330826,280.73782
NAGALAND,4/1/2000,304.1584245,296.6637264,290.6642
NAGALAND,7/1/2000,303.9034994,298.1809739,294.28488
NAGALAND,10/1/2000,299.2204123,291.6682809,284.01053
NAGALAND,1/1/2001,298.5318003,289.7748858,281.68555
NAGALAND,4/1/2001,304.0296723,296.7761899,290.64127
NAGALAND,7/1/2001,304.4097274,298.7227021,294.5622
NAGALAND,10/1/2001,299.0126321,291.8137365,284.3218
NAGALAND,1/1/2002,298.5715062,289.9773737,281.4321
NAGALAND,4/1/2002,304.1234333,296.3902574,289.8767
NAGALAND,7/1/2002,304.6392306,298.2286716,294.0683
NAGALAND,10/1/2002,299.8584575,291.777716,283.89316
NAGALAND,1/1/2003,297.2219614,288.913392,280.60693
NAGALAND,4/1/2003,304.3270708,296.5200266,290.54077
NAGALAND,7/1/2003,305.0317135,298.6016193,294.76944
NAGALAND,10/1/2003,298.7986701,291.7847782,283.94
NAGALAND,1/1/2004,298.8847422,289.8330701,281.11148
NAGALAND,4/1/2004,303.122442,296.1663938,290.30746
NAGALAND,7/1/2004,303.87251,298.1414265,294.19846
NAGALAND,10/1/2004,298.7704686,291.0726018,282.76416
NAGALAND,1/1/2005,298.0430208,289.6481982,282.3579
NAGALAND,4/1/2005,303.435298,296.4297618,290.15436
NAGALAND,7/1/2005,304.7686444,298.924443,294.83475
NAGALAND,10/1/2005,299.6083145,291.8451064,284.12265
NAGALAND,1/1/2006,301.0035112,290.3998635,282.18463
NAGALAND,4/1/2006,304.8665421,296.782079,290.53427
NAGALAND,7/1/2006,306.2969257,299.1409787,294.6486
NAGALAND,10/1/2006,299.7269278,291.6972759,282.76837
NAGALAND,1/1/2007,299.4253933,289.1633554,280.50946
NAGALAND,4/1/2007,304.9582459,296.9696757,290.92148
NAGALAND,7/1/2007,305.8229125,298.6634529,293.75708
NAGALAND,10/1/2007,300.21229,291.8889176,283.49448
NAGALAND,1/1/2008,298.1338464,288.9135745,280.41196
NAGALAND,4/1/2008,304.1589847,297.1181586,290.74197
NAGALAND,7/1/2008,305.6535756,298.6350103,294.60965
NAGALAND,10/1/2008,300.4437219,291.9770274,284.4548
NAGALAND,1/1/2009,299.9817783,290.6091806,281.45847
NAGALAND,4/1/2009,304.7283438,297.4489285,290.46844
NAGALAND,7/1/2009,305.8723841,299.2515531,294.84305
NAGALAND,10/1/2009,300.8971957,292.1705404,283.7692
NAGALAND,1/1/2010,300.1863075,290.2113946,281.59366
NAGALAND,4/1/2010,303.6120921,296.6866422,290.84503
NAGALAND,7/1/2010,304.5975201,298.8196603,295.0479
NAGALAND,10/1/2010,299.8333308,292.1517629,284.2612
NAGALAND,1/1/2011,299.1020525,289.5515698,280.75845
NAGALAND,4/1/2011,304.5931829,297.1665477,291.1015
NAGALAND,7/1/2011,305.5818829,298.8072226,294.7836
NAGALAND,10/1/2011,300.3119121,291.7808881,283.5828
NAGALAND,1/1/2012,299.5894134,289.4428489,280.33914
NAGALAND,4/1/2012,305.0339231,296.9625384,290.13785
NAGALAND,7/1/2012,305.2217794,298.79776,294.7727
NAGALAND,10/1/2012,299.8913812,291.5145368,283.1467
NAGALAND,1/1/2013,300.8631548,290.5337809,281.44238
NAGALAND,4/1/2013,305.6785234,297.0904087,290.94968
NAGALAND,7/1/2013,305.4256815,298.929191,295.09833
NAGALAND,10/1/2013,300.4199588,291.3979585,283.01352
NAGALAND,1/1/2014,300.3230693,289.8605287,280.81665
NAGALAND,4/1/2014,305.9287005,297.6984555,290.75784
NAGALAND,7/1/2014,305.0710208,298.8107178,294.14066
NAGALAND,10/1/2014,301.2918815,292.8240122,284.20898
NAGALAND,1/1/2015,300.369613,290.9057476,282.08127
NAGALAND,4/1/2015,305.2845646,296.7595945,290.93317
NAGALAND,7/1/2015,306.1779516,298.9531034,294.68948
NAGALAND,10/1/2015,299.8451848,292.0225156,283.918
NAGALAND,1/1/2016,298.9320319,290.225753,282.8834
NAGALAND,4/1/2016,304.3450696,296.9404283,291.33276
NAGALAND,7/1/2016,305.262087,299.217511,294.68204
NAGALAND,10/1/2016,301.7480717,293.2620173,285.0535
NAGALAND,1/1/2017,300.1222676,290.5805513,282.24133
NAGALAND,4/1/2017,304.7343842,297.1859286,290.90735
NAGALAND,7/1/2017,305.7697424,299.3256758,295.31265
NAGALAND,10/1/2017,301.1602228,293.3279757,285.17938
NAGALAND,1/1/2018,298.8817882,290.4716406,282.96616
NAGALAND,4/1/2018,304.441315,297.2251653,291.3011
NAGALAND,7/1/2018,306.2147271,299.4935706,295.49307
NAGALAND,10/1/2018,300.174972,291.8413476,283.851
NAGALAND,1/1/2019,299.6241928,289.9295659,281.54346
NAGALAND,4/1/2019,305.4259411,297.1764504,290.90424
NAGALAND,7/1/2019,306.6651358,299.3547208,294.6701
NAGALAND,10/1/2019,300.108914,292.491777,285.27075
NAGALAND,1/1/2020,299.6340892,289.7860524,281.06595
NAGALAND,4/1/2020,304.4821656,296.4583304,290.69574
ORISSA,1/1/2000,306.0579094,296.3904141,286.7134
ORISSA,4/1/2000,312.3141955,303.2010721,296.06946
ORISSA,7/1/2000,306.202996,300.0509583,296.2727
ORISSA,10/1/2000,304.52642,296.0480115,287.71933
ORISSA,1/1/2001,307.761268,296.7585272,286.58893
ORISSA,4/1/2001,312.5703828,302.6482537,295.90878
ORISSA,7/1/2001,305.9502597,300.006166,296.57217
ORISSA,10/1/2001,304.5432612,296.5099133,288.33313
ORISSA,1/1/2002,307.3284443,296.9354605,286.83987
ORISSA,4/1/2002,314.0047042,303.9827663,295.91278
ORISSA,7/1/2002,306.8196847,300.2780142,296.4422
ORISSA,10/1/2002,304.9272034,296.1906776,287.23013
ORISSA,1/1/2003,307.1333906,296.5986314,286.40906
ORISSA,4/1/2003,314.8659013,304.5702003,296.40503
ORISSA,7/1/2003,305.3824907,299.9443867,296.77896
ORISSA,10/1/2003,303.3799493,295.4521098,288.11316
ORISSA,1/1/2004,307.9926677,296.4807599,285.71118
ORISSA,4/1/2004,313.4542123,303.5555351,296.35397
ORISSA,7/1/2004,306.1312054,299.9985745,296.4673
ORISSA,10/1/2004,303.6466014,295.7228987,287.3029
ORISSA,1/1/2005,307.2913166,297.4403882,287.52136
ORISSA,4/1/2005,314.6357728,304.3872143,295.66818
ORISSA,7/1/2005,306.9936512,300.1490374,296.76935
ORISSA,10/1/2005,303.0457628,295.2761295,288.32455
ORISSA,1/1/2006,308.8922209,297.1716476,287.03302
ORISSA,4/1/2006,312.2045108,302.9567843,295.16235
ORISSA,7/1/2006,306.1306773,300.0225814,296.31052
ORISSA,10/1/2006,304.7110665,296.6620825,289.01178
ORISSA,1/1/2007,307.4329341,296.7689657,287.3327
ORISSA,4/1/2007,313.0362645,303.420864,296.89334
ORISSA,7/1/2007,305.8233171,300.1106701,296.6574
ORISSA,10/1/2007,304.0293372,296.0005667,287.47598
ORISSA,1/1/2008,306.3278052,296.157429,286.2087
ORISSA,4/1/2008,312.5740105,302.8436251,295.16217
ORISSA,7/1/2008,305.5750087,299.8886216,296.59174
ORISSA,10/1/2008,304.7695565,296.8234874,287.97537
ORISSA,1/1/2009,309.6061588,298.401023,289.02228
ORISSA,4/1/2009,315.376748,304.9326171,296.87537
ORISSA,7/1/2009,306.5582086,300.3818929,296.9416
ORISSA,10/1/2009,304.6273169,296.1287556,286.71295
ORISSA,1/1/2010,307.8242918,297.5440204,287.36423
ORISSA,4/1/2010,314.4657157,304.4117253,297.11163
ORISSA,7/1/2010,306.4521056,300.4887908,296.65845
ORISSA,10/1/2010,303.8617198,296.2396297,288.5588
ORISSA,1/1/2011,306.9240214,296.3664323,286.26495
ORISSA,4/1/2011,311.4297852,302.5133318,295.96558
ORISSA,7/1/2011,306.2273539,299.9017392,295.91736
ORISSA,10/1/2011,304.7772045,296.2882832,287.51907
ORISSA,1/1/2012,307.8986908,297.061924,285.96524
ORISSA,4/1/2012,314.5575833,304.2854699,295.6114
ORISSA,7/1/2012,305.9553476,299.8609947,296.43155
ORISSA,10/1/2012,304.1789669,295.9054629,286.8888
ORISSA,1/1/2013,307.7144792,296.9797686,286.76474
ORISSA,4/1/2013,313.0438217,303.3616877,296.2484
ORISSA,7/1/2013,306.1407282,300.0324008,296.5875
ORISSA,10/1/2013,303.4574343,295.5577887,287.8724
ORISSA,1/1/2014,306.8132453,296.4757452,287.06873
ORISSA,4/1/2014,313.7327371,303.8184645,296.25296
ORISSA,7/1/2014,306.9022394,300.1720526,296.22433
ORISSA,10/1/2014,304.1035379,296.0587134,287.43765
ORISSA,1/1/2015,306.5893565,296.8985245,287.48074
ORISSA,4/1/2015,313.3601496,303.1579403,296.23254
ORISSA,7/1/2015,307.3290389,301.0075381,297.0564
ORISSA,10/1/2015,305.5132119,297.6067065,289.1719
ORISSA,1/1/2016,308.2368667,298.2295893,289.3683
ORISSA,4/1/2016,313.6791532,304.5697913,297.86905
ORISSA,7/1/2016,306.6976819,300.49692,297.06082
ORISSA,10/1/2016,304.3804526,296.2245658,288.03082
ORISSA,1/1/2017,308.2221362,297.5070851,287.96515
ORISSA,4/1/2017,313.7538196,304.2453994,296.79916
ORISSA,7/1/2017,306.4989005,300.8222721,297.44016
ORISSA,10/1/2017,304.3395424,296.4758993,288.11057
ORISSA,1/1/2018,307.5494291,297.2984065,287.78687
ORISSA,4/1/2018,312.0759472,303.0106903,295.3911
ORISSA,7/1/2018,306.3313724,300.412413,297.04504
ORISSA,10/1/2018,304.6287294,296.2301498,287.06357
ORISSA,1/1/2019,307.2084091,296.4756269,286.87366
ORISSA,4/1/2019,313.531931,304.1111078,296.12473
ORISSA,7/1/2019,306.7329005,300.4779073,296.7468
ORISSA,10/1/2019,303.7965354,296.6678052,289.4028
ORISSA,1/1/2020,305.5179467,295.842629,287.3939
ORISSA,4/1/2020,310.7871151,302.3260063,295.56778
PONDICHERRY,1/1/2000,304.8079089,299.0806469,292.701
PONDICHERRY,4/1/2000,310.1615343,303.2950308,298.35916
PONDICHERRY,7/1/2000,307.8889561,301.8661766,297.51624
PONDICHERRY,10/1/2000,304.1759346,299.2609153,294.00064
PONDICHERRY,1/1/2001,306.485421,299.6863169,294.29187
PONDICHERRY,4/1/2001,309.9412851,303.5477419,298.12418
PONDICHERRY,7/1/2001,308.6870868,302.3170104,297.60013
PONDICHERRY,10/1/2001,304.4425199,299.2322956,295.18484
PONDICHERRY,1/1/2002,305.2545957,299.2713042,293.75177
PONDICHERRY,4/1/2002,309.5541254,303.4995099,298.4329
PONDICHERRY,7/1/2002,308.6069178,302.7765211,298.34296
PONDICHERRY,10/1/2002,304.7231192,299.1853863,294.2581
PONDICHERRY,1/1/2003,305.5721978,299.712735,294.262
PONDICHERRY,4/1/2003,310.8712867,303.9757482,298.43613
PONDICHERRY,7/1/2003,308.3041905,302.4416136,297.96777
PONDICHERRY,10/1/2003,304.8104653,299.4003336,294.8149
PONDICHERRY,1/1/2004,305.6606795,299.2967879,293.2686
PONDICHERRY,4/1/2004,309.4065312,302.7673224,297.85776
PONDICHERRY,7/1/2004,308.1190299,301.9431253,297.66693
PONDICHERRY,10/1/2004,304.2202515,299.0807026,294.65555
PONDICHERRY,1/1/2005,305.8021971,299.7551342,293.8361
PONDICHERRY,4/1/2005,309.6918923,303.4157681,298.21585
PONDICHERRY,7/1/2005,308.1195016,302.3034312,297.70337
PONDICHERRY,10/1/2005,304.354532,298.9461,294.56894
PONDICHERRY,1/1/2006,305.5574587,299.174667,293.26785
PONDICHERRY,4/1/2006,309.981786,303.2514182,298.3318
PONDICHERRY,7/1/2006,308.3000273,302.5431043,298.40695
PONDICHERRY,10/1/2006,304.3837673,299.2671796,294.98923
PONDICHERRY,1/1/2007,304.9661369,299.1644603,294.0412
PONDICHERRY,4/1/2007,309.8796551,303.0930056,297.96442
PONDICHERRY,7/1/2007,307.4996761,301.7614579,297.73056
PONDICHERRY,10/1/2007,304.820458,299.369238,294.0488
PONDICHERRY,1/1/2008,304.6292988,298.9937332,293.25943
PONDICHERRY,4/1/2008,309.9817755,303.4065416,298.70038
PONDICHERRY,7/1/2008,308.2595821,302.1229439,297.7961
PONDICHERRY,10/1/2008,305.0685661,299.4200131,294.0862
PONDICHERRY,1/1/2009,305.4704574,298.9294505,293.5279
PONDICHERRY,4/1/2009,309.8854497,303.4494374,298.14774
PONDICHERRY,7/1/2009,309.2496219,302.8243818,298.17014
PONDICHERRY,10/1/2009,305.0341476,299.9731799,296.00006
PONDICHERRY,1/1/2010,305.6550449,299.5997653,293.79626
PONDICHERRY,4/1/2010,311.1050086,303.9686015,298.47467
PONDICHERRY,7/1/2010,307.621286,301.8298021,297.69254
PONDICHERRY,10/1/2010,304.9801322,299.4914325,295.40665
PONDICHERRY,1/1/2011,305.2162863,299.1064717,293.21494
PONDICHERRY,4/1/2011,309.3038382,303.2511485,298.9212
PONDICHERRY,7/1/2011,308.3659022,302.2863492,298.11478
PONDICHERRY,10/1/2011,305.237946,299.4831641,294.64832
PONDICHERRY,1/1/2012,305.6806742,299.3579751,293.5903
PONDICHERRY,4/1/2012,310.5752765,304.0623849,298.93903
PONDICHERRY,7/1/2012,309.0433759,302.5999917,298.04
PONDICHERRY,10/1/2012,305.2912789,299.6539333,294.7934
PONDICHERRY,1/1/2013,305.5047035,299.6189016,294.39148
PONDICHERRY,4/1/2013,310.5504684,303.8283183,298.9046
PONDICHERRY,7/1/2013,308.2869839,302.1097597,297.94275
PONDICHERRY,10/1/2013,305.7013631,299.6729494,295.30392
PONDICHERRY,1/1/2014,305.4173555,299.3910273,294.2073
PONDICHERRY,4/1/2014,311.0885142,304.2063869,298.66528
PONDICHERRY,7/1/2014,309.3344403,302.9534916,298.6838
PONDICHERRY,10/1/2014,305.6263213,299.7116447,295.28226
PONDICHERRY,1/1/2015,304.8397261,299.546205,294.57462
PONDICHERRY,4/1/2015,309.5234852,303.1073025,298.22336
PONDICHERRY,7/1/2015,308.9537096,303.0176276,298.43362
PONDICHERRY,10/1/2015,305.2110062,300.1173668,295.91797
PONDICHERRY,1/1/2016,306.1664768,300.3654728,295.41125
PONDICHERRY,4/1/2016,309.9090756,303.645899,298.58716
PONDICHERRY,7/1/2016,308.1502015,302.6775241,298.28232
PONDICHERRY,10/1/2016,305.9043262,300.1348147,294.9617
PONDICHERRY,1/1/2017,305.3743193,299.6380298,294.2375
PONDICHERRY,4/1/2017,310.5779616,303.9085026,299.31635
PONDICHERRY,7/1/2017,307.8851568,302.4397035,298.28174
PONDICHERRY,10/1/2017,305.4334163,299.916983,295.65796
PONDICHERRY,1/1/2018,305.1354884,299.3107566,293.45715
PONDICHERRY,4/1/2018,309.3600569,303.4563004,298.97388
PONDICHERRY,7/1/2018,308.3461157,302.6997264,298.01968
PONDICHERRY,10/1/2018,305.5912913,300.1175289,295.5444
PONDICHERRY,1/1/2019,305.8746481,300.0794615,294.92926
PONDICHERRY,4/1/2019,310.497786,304.4724868,299.57288
PONDICHERRY,7/1/2019,308.9667133,302.5735271,298.0745
PONDICHERRY,10/1/2019,304.7640259,300.1648544,296.46902
PONDICHERRY,1/1/2020,304.8909811,299.9907481,294.90057
PONDICHERRY,4/1/2020,309.5358471,303.7084504,298.97983
PUNJAB,1/1/2000,300.5556245,288.2180371,278.76892
PUNJAB,4/1/2000,315.1869824,304.5688247,293.09207
PUNJAB,7/1/2000,310.9439758,302.7154137,296.01703
PUNJAB,10/1/2000,303.3061065,292.5871298,282.05524
PUNJAB,1/1/2001,301.9947895,289.0776313,278.63486
PUNJAB,4/1/2001,315.2299183,302.802892,292.67014
PUNJAB,7/1/2001,309.6216472,302.7447951,296.60968
PUNJAB,10/1/2001,304.4919566,292.6254605,282.77396
PUNJAB,1/1/2002,300.9227773,289.5629691,279.29187
PUNJAB,4/1/2002,316.1031393,304.5952968,293.49585
PUNJAB,7/1/2002,310.5373865,303.1313419,296.34604
PUNJAB,10/1/2002,303.2104619,292.6656187,282.92026
PUNJAB,1/1/2003,299.9753392,288.5327779,278.3402
PUNJAB,4/1/2003,316.64211,304.2249782,292.37152
PUNJAB,7/1/2003,309.2297728,302.3551374,295.54718
PUNJAB,10/1/2003,303.0274326,291.6457375,281.66714
PUNJAB,1/1/2004,302.2093896,290.6671684,280.3951
PUNJAB,4/1/2004,315.5421919,303.8884983,290.98267
PUNJAB,7/1/2004,310.705726,303.2073453,296.5771
PUNJAB,10/1/2004,302.2671035,291.7981553,281.94324
PUNJAB,1/1/2005,297.5985598,288.6474669,280.2251
PUNJAB,4/1/2005,313.9909955,303.2279613,291.81332
PUNJAB,7/1/2005,309.6048445,302.5805701,296.45987
PUNJAB,10/1/2005,302.2780382,291.4383119,280.78867
PUNJAB,1/1/2006,302.4422722,290.6001041,280.35657
PUNJAB,4/1/2006,316.0340026,304.2520781,292.46384
PUNJAB,7/1/2006,310.0160722,302.6282462,295.63464
PUNJAB,10/1/2006,302.8786919,292.565894,282.9072
PUNJAB,1/1/2007,302.4337442,288.9222546,279.8213
PUNJAB,4/1/2007,316.7423866,304.5130153,293.31747
PUNJAB,7/1/2007,309.8998414,303.1172556,296.45807
PUNJAB,10/1/2007,303.1446795,292.0414129,281.87204
PUNJAB,1/1/2008,302.1797906,289.5222129,278.92767
PUNJAB,4/1/2008,315.0357023,302.6930412,292.6273
PUNJAB,7/1/2008,309.1701189,302.1027003,295.41556
PUNJAB,10/1/2008,304.337655,292.9787653,283.45352
PUNJAB,1/1/2009,300.8664409,290.5732947,280.85114
PUNJAB,4/1/2009,316.2699486,304.1661268,292.64792
PUNJAB,7/1/2009,311.0118824,302.9933032,296.53754
PUNJAB,10/1/2009,303.3362527,291.870681,281.5294
PUNJAB,1/1/2010,303.2132488,290.5479929,281.22562
PUNJAB,4/1/2010,317.4233748,305.3003472,293.51178
PUNJAB,7/1/2010,308.8437279,302.1225426,296.33258
PUNJAB,10/1/2010,302.2229784,292.0269376,282.2222
PUNJAB,1/1/2011,299.9098359,288.8446061,280.2561
PUNJAB,4/1/2011,314.566072,303.0082885,291.87366
PUNJAB,7/1/2011,309.3765695,302.2929693,296.54642
PUNJAB,10/1/2011,303.3243481,292.6308843,282.4097
PUNJAB,1/1/2012,299.5452221,288.3176178,278.11768
PUNJAB,4/1/2012,314.825033,303.9234025,292.8505
PUNJAB,7/1/2012,310.9463628,302.9269579,297.0351
PUNJAB,10/1/2012,303.267457,291.504668,282.0736
PUNJAB,1/1/2013,298.6248279,288.7097555,279.32422
PUNJAB,4/1/2013,315.6928372,303.7750321,292.43195
PUNJAB,7/1/2013,309.62485,302.7012225,296.9651
PUNJAB,10/1/2013,302.2982667,292.0274158,282.21936
PUNJAB,1/1/2014,298.1939185,288.173254,279.05582
PUNJAB,4/1/2014,316.3290557,303.1806061,292.17682
PUNJAB,7/1/2014,310.990914,303.2828199,296.95645
PUNJAB,10/1/2014,303.957891,291.694496,282.01736
PUNJAB,1/1/2015,299.7584347,288.8337228,280.32764
