Ward_No,date,mean
41,8/20/2018,-1.405494314
42,8/20/2018,-1.409758091
43,8/20/2018,-1.408719849
45,8/20/2018,-1.365241172
46,8/20/2018,-1.364012902
44,8/20/2018,-1.35452075
11,8/20/2018,-1.410949432
12,8/20/2018,-1.22546554
13,8/20/2018,-1.308818078
14,8/20/2018,-1.185689922
1,8/20/2018,-1.625058427
2,8/20/2018,-1.311926712
3,8/20/2018,-1.319799132
4,8/20/2018,-1.406327665
5,8/20/2018,-1.335779073
6,8/20/2018,-1.306705398
7,8/20/2018,-1.331853456
9,8/20/2018,-1.308644775
10,8/20/2018,-1.410974318
8,8/20/2018,-1.334920725
29,8/22/2018,-1.091255925
28,8/22/2018,-1.069583899
27,8/22/2018,-1.09738981
26,8/22/2018,-1.101699689
25,8/22/2018,-1.017360006
24,8/22/2018,-0.941595841
30,8/22/2018,-0.966458504
31,8/22/2018,-1.02385362
32,8/22/2018,-1.182229341
77,8/22/2018,-0.836765893
76,8/22/2018,-0.943628118
74,8/22/2018,-0.805990558
72,8/22/2018,-0.816173327
68,8/22/2018,-0.805663921
67,8/22/2018,-0.805663921
69,8/22/2018,-0.805663921
70,8/22/2018,-0.805739005
71,8/22/2018,-0.81077468
73,8/22/2018,-0.820205648
75,8/22/2018,-0.805695599
34,8/22/2018,-1.155031715
36,8/22/2018,-1.188811403
33,8/22/2018,-1.210051727
35,8/22/2018,-1.072766694
15,8/22/2018,-0.805663921
16,8/22/2018,-0.811531986
17,8/22/2018,-0.816266678
18,8/22/2018,-0.883767093
19,8/22/2018,-0.849979877
20,8/22/2018,-0.872135642
21,8/22/2018,-0.887224548
22,8/22/2018,-0.889255548
23,8/22/2018,-1.017344967
66,8/22/2018,-0.805663921
63,8/22/2018,-0.85408376
59,8/22/2018,-0.871430694
56,8/22/2018,-0.862359383
58,8/22/2018,-0.841770128
57,8/22/2018,-0.839307227
60,8/22/2018,-0.869401685
62,8/22/2018,-0.856459885
61,8/22/2018,-0.862720926
65,8/22/2018,-0.805917061
64,8/22/2018,-0.808465109
48,8/22/2018,-0.894602184
47,8/22/2018,-0.895172328
49,8/22/2018,-0.903532636
50,8/22/2018,-0.895172328
52,8/22/2018,-0.880132358
51,8/22/2018,-0.895161408
54,8/22/2018,-0.871286895
53,8/22/2018,-0.884745339
55,8/22/2018,-0.838616015
37,8/22/2018,-1.040838973
40,8/22/2018,-0.9166972
38,8/22/2018,-1.045714238
39,8/22/2018,-0.901908844
41,8/22/2018,-0.895172328
42,8/22/2018,-0.893851758
43,8/22/2018,-0.894815739
45,8/22/2018,-0.895172328
46,8/22/2018,-0.895172328
44,8/22/2018,-0.893806976
11,8/22/2018,-0.970634487
12,8/22/2018,-1.049178273
13,8/22/2018,-1.015742723
14,8/22/2018,-1.072843106
1,8/22/2018,-0.462505802
2,8/22/2018,-0.598159669
3,8/22/2018,-0.586316055
4,8/22/2018,-0.705433725
5,8/22/2018,-0.804712657
6,8/22/2018,-0.7786932
7,8/22/2018,-0.841678836
9,8/22/2018,-0.845629637
10,8/22/2018,-1.000761712
8,8/22/2018,-0.801872392
29,8/23/2018,-0.309493371
28,8/23/2018,-0.389290173
27,8/23/2018,-0.300752559
26,8/23/2018,-0.295329392
25,8/23/2018,-0.295374914
24,8/23/2018,-0.365879522
30,8/23/2018,-0.295782509
31,8/23/2018,-0.455059627
32,8/23/2018,-0.432250436
77,8/23/2018,-0.423949707
76,8/23/2018,-0.387222676
74,8/23/2018,-0.405353525
72,8/23/2018,-0.374122751
68,8/23/2018,-0.418724968
67,8/23/2018,-0.406110082
69,8/23/2018,-0.419956141
70,8/23/2018,-0.412136971
71,8/23/2018,-0.38411139
73,8/23/2018,-0.370699786
75,8/23/2018,-0.421945572
34,8/23/2018,-0.286697776
36,8/23/2018,-0.295094274
33,8/23/2018,-0.311647608
35,8/23/2018,-0.290030774
15,8/23/2018,-0.411299929
16,8/23/2018,-0.410034629
17,8/23/2018,-0.406554684
18,8/23/2018,-0.404713436
19,8/23/2018,-0.409877321
20,8/23/2018,-0.409819245
21,8/23/2018,-0.409819245
22,8/23/2018,-0.409819245
23,8/23/2018,-0.409210999
66,8/23/2018,-0.39582923
63,8/23/2018,-0.374654935
59,8/23/2018,-0.326650798
56,8/23/2018,-0.326650798
58,8/23/2018,-0.333492136
57,8/23/2018,-0.331301935
60,8/23/2018,-0.326650798
62,8/23/2018,-0.354983983
61,8/23/2018,-0.32969337
65,8/23/2018,-0.382556348
64,8/23/2018,-0.354133621
48,8/23/2018,-0.326313837
47,8/23/2018,-0.326650798
49,8/23/2018,-0.295839378
